bootstrap_iteration,0-0,0-15,0-30,0-40,15-0,15-15,15-30,15-40,30-0,30-15,30-30,30-40,40-0,40-15,40-30,40-40,AD-40,40-AD
433,0.6664249313994512,0.4927838878834285,0.28637901861252113,0.10426197929207802,0.7981165391406709,0.6499792960662526,0.4292516569075349,0.19209101955152988,0.9072753209700428,0.8121562952243125,0.6320927046466491,0.34621862218301386,0.9723193764364945,0.9351509746464518,0.8425432960039165,0.6250837115856834,0.8356881214024071,0.3472258175856416
434,0.663948023223666,0.4911655874190564,0.2873550994363501,0.10331384015594541,0.7976420904451874,0.6439107491585989,0.43462057443937546,0.1947250280583614,0.9106280193236715,0.8028334722290308,0.6243207687467826,0.3447503201024328,0.9750025097881739,0.9345998331300943,0.8364252696456086,0.6233756562534907,0.8352243088158581,0.34131944444444445
435,0.6630377317851618,0.4860831349569676,0.27783635596794604,0.0944900918318028,0.8002447980416156,0.646647470176882,0.42636942675159234,0.19116831243759014,0.9100630820066086,0.810671840892554,0.6211020197974481,0.3375618318174565,0.9719466987275824,0.9360578434454574,0.8369325153374233,0.6196128355861759,0.8345656192236599,0.3378612216646479
436,0.6682439537329127,0.4944584962060244,0.2869086675838713,0.09352517985611511,0.800151713674919,0.6496994971176254,0.4320311006309349,0.19065108514190318,0.9121681810083734,0.8097961930398,0.6274121441910475,0.344789091778965,0.9743539545810493,0.93687374749499,0.8392673638396905,0.6256611310426453,0.835042900458035,0.34425661031642824
437,0.6614659706336637,0.48608989492200155,0.28832761667186363,0.10180072028811525,0.7934340299330989,0.6435496513882586,0.42653606411398043,0.19280512987718726,0.9041873245325847,0.8048474919288777,0.6246999657103669,0.34595620207131,0.9715806386824664,0.9314861460957179,0.8340319543162626,0.6185540485904363,0.8311433614434203,0.34550797649034426
438,0.6620268475006444,0.4832312081949577,0.2779775756293632,0.1009685230024213,0.7984558694507808,0.6472853614634351,0.42549045082499676,0.1907902217168846,0.9070175438596492,0.8070269480044832,0.6191989828353465,0.3381165919282511,0.9723070657707188,0.9349583147712085,0.8340549233052944,0.6204778668264549,0.8373018505007628,0.3392688172043011
439,0.6620156849008504,0.48686094305638944,0.2772985482852935,0.1013902205177373,0.7945704467353952,0.6454861821903787,0.4285623892685396,0.19573579514232334,0.9072048507906313,0.806998939554613,0.6228681511700379,0.34742676167854314,0.9695881942367135,0.9317048538786846,0.8307533539731682,0.6186680380560555,0.8357935989549314,0.33946263643996644
440,0.6661486406735649,0.49493917726808434,0.29119899297178226,0.10551908582543156,0.7962588825414518,0.6505918639546515,0.42921871965823033,0.19434864834798088,0.9052518243809068,0.8096872431962102,0.6276540652511652,0.34718292781505133,0.971071071071071,0.9357803981234943,0.8352276217976285,0.6195599568147128,0.8328416912487709,0.3390502456261312
441,0.661469668790313,0.485205173536801,0.28417494189731674,0.0955002393489708,0.7959283959283959,0.6446215801054511,0.4281547734785145,0.1821853264527709,0.9060370009737099,0.8057326390578617,0.6274757448762845,0.33708678516850316,0.9710912052117264,0.9334994250670755,0.8394644721488669,0.6174789915966387,0.8362747042104567,0.33324746694143914
442,0.6612193962443547,0.48576990822286087,0.2882569773565034,0.10065486296386127,0.7966819625838334,0.6435221911402447,0.42889507411482947,0.19973145350788854,0.9053085519922255,0.8026969136403466,0.6195639701663798,0.34904690342482003,0.9725145601307857,0.9330721305157685,0.8337691445648113,0.6256427579476785,0.8388672519638259,0.34450052210233206
443,0.665868706331134,0.4889521797050852,0.29341004184100417,0.11054172767203514,0.8008767085461825,0.6473535088079497,0.43418868888037787,0.19332514789597052,0.9079831183498781,0.8013550526164048,0.6253514790237319,0.3478979688238073,0.9756794013391099,0.9349086326402016,0.8372206618634754,0.6163155208864912,0.8291431503335044,0.3360918763722344
444,0.6567773112572288,0.48155024367602695,0.27533381637511645,0.09854450011930327,0.7915550542788665,0.6449714023295621,0.42058352035908947,0.1900880339093577,0.9032079985278783,0.8053655199374511,0.6197877399524445,0.34036288397262454,0.9704056291390728,0.9332990287515276,0.8349156777014366,0.6143502782654167,0.8279856210890694,0.3411354157800664
445,0.6649821347493929,0.49095318037679536,0.2895981087470449,0.10166542381307482,0.797825858995421,0.6464359291306139,0.43017472261191175,0.19050291872474182,0.908423352348586,0.8104769809109994,0.6284153005464481,0.3470574181731305,0.9729318734793188,0.9362342988977186,0.8393743793445879,0.6222558388370291,0.8329987696691058,0.343138936535163
446,0.6639125007430303,0.4892493049119555,0.28204584040747027,0.09882295242766062,0.7987996469549867,0.6503026784973879,0.42899772948426856,0.19737285281239475,0.9071900220102714,0.8073816088618004,0.6253441945846718,0.34536492288122117,0.9733867653103164,0.9345059162136233,0.8398838215300952,0.6207216571386146,0.8363720134272362,0.34170640326975477
447,0.6657791977280795,0.49115354091779095,0.28910303928836173,0.10241855873642645,0.7988581772610179,0.6522603903368831,0.43589578227782794,0.19830028328611898,0.9051412020275162,0.8043078412391094,0.6223190732882211,0.35058898950236395,0.9748085449415558,0.93725613593455,0.8367800481511204,0.6184979652238254,0.8296445775289676,0.3404474157881203
448,0.6645705581377183,0.4837445238644224,0.28024277940560904,0.09884559884559885,0.8021438450899032,0.6470636821673412,0.4304652644996813,0.18855627968629185,0.9114187262357415,0.808096892491797,0.627449869717911,0.34584450402144773,0.9746633416458853,0.9372822299651568,0.8409272581934453,0.6232866507747318,0.8385416666666666,0.34375
449,0.6624208783717986,0.48936170212765956,0.2766582703610411,0.09759615384615385,0.7946770685905623,0.6494933463557563,0.4293655357485145,0.18603358167463582,0.9065319379285457,0.8051125815204455,0.6238218132854578,0.33727764281796097,0.9718324078748107,0.9339800932342195,0.839228100079138,0.6222031942221063,0.8337031719096724,0.3413640696767484
450,0.6628798356186035,0.4860760676572283,0.280398600657267,0.10238153695065062,0.7971556363128102,0.6485724940952223,0.43039428352685977,0.19696466157084302,0.9069908814589666,0.8065289741581833,0.6276760603799575,0.3505878639627555,0.9733604473817997,0.9331440371708828,0.8366021159438223,0.6280523901139559,0.835180597209545,0.3561772758384668
451,0.6638016007570082,0.48799029895993656,0.28216032319795875,0.10489341085271318,0.797344392555935,0.6476003999333444,0.4280538302277433,0.1892999556933983,0.9053342901566799,0.8061244297777347,0.6276232872752501,0.34131398629584847,0.9735465701066184,0.9335586303640885,0.8393341553637484,0.6238631280751453,0.8371002409952453,0.33844678811121764
452,0.658564472568849,0.48351850998109813,0.2803612206767698,0.10061262959472196,0.7944050045687777,0.644809423084899,0.42895579756566304,0.19060743027229632,0.9051045923034702,0.8040747028862478,0.6246307657350603,0.3417364753777499,0.9708436724565757,0.9335314256185001,0.8395616573293111,0.6255941770647653,0.8386587771203156,0.34903567161631677
453,0.6619879126720082,0.48190926802115225,0.27557058326289097,0.0971916971916972,0.7988973025787766,0.6466452886038481,0.4206016878180764,0.1860284318080853,0.9100596760443308,0.8079019730811906,0.6192449355432781,0.3392382639503986,0.9742393509127789,0.9358668341708543,0.8365372766481823,0.6167947060165817,0.8348654633295309,0.33148977262751295
454,0.6638799906242675,0.49056516936671574,0.2839325018341893,0.11406844106463879,0.7964221328525863,0.6466762708376209,0.42365327477070147,0.19452386188695844,0.9088247595148473,0.8076280490715547,0.6256861848124429,0.34646664034741415,0.9738193535394221,0.9335431088735053,0.8409496278983948,0.6315848506374546,0.8428281771208058,0.34959846368715086
455,0.6607164037480726,0.4831402951615916,0.2838942562904767,0.09726516052318668,0.7957877059790784,0.6401130883086645,0.4289847617822928,0.19078801331853495,0.9090964110633662,0.8067781690140845,0.6254026691210308,0.3473751909317469,0.9719950940310711,0.9332047573127612,0.8368029739776952,0.6243356538663074,0.8331358609794629,0.34906724511930587
456,0.6687989045383411,0.4924048868862359,0.28909454201282997,0.09418548774627583,0.8016223679668623,0.6540079168728352,0.43480512754111095,0.1927367941712204,0.9090963423380349,0.8147336319451063,0.6305365296803653,0.3480336624049199,0.9712986356745831,0.9353899523013071,0.8407512530949937,0.6261127596439169,0.8409893992932862,0.34492207569789346
457,0.6646686646686647,0.4934908501274033,0.27785448751991504,0.10364963503649635,0.795023737741276,0.6537591975993752,0.4288291771377022,0.19240590651715334,0.9027910876856732,0.8086115235403994,0.6276916084313391,0.3451656257411653,0.9696633743196936,0.9355186406289627,0.8405735204392922,0.6320522703079691,0.8426837060702875,0.3477098248943328
458,0.6601729469931255,0.4872955742400443,0.28301097752221643,0.1004555262526972,0.7931397306397306,0.6455581241743725,0.42837958818263205,0.19565459610027855,0.9051692533300746,0.8035601381255776,0.6187986588623061,0.34414201183431953,0.9729149632052331,0.934810533076429,0.8371474517565561,0.6203058780173208,0.8332034800675236,0.34072116614099396
459,0.6644982149940499,0.491924882629108,0.2901108361132035,0.10570929942657692,0.7949984238730693,0.6456058782016688,0.43019333073828986,0.18573685398329948,0.9065290009110234,0.8053658772821929,0.6300722781856468,0.34529613939733034,0.9710367413775458,0.9336678890819018,0.8430708612940959,0.6258037354562156,0.8389500537056928,0.34312678062678065
460,0.6629043951952658,0.48725055432372505,0.2832983193277311,0.10605697869284175,0.7963117316107522,0.6445931521471385,0.4273927392739274,0.191743017993156,0.9105460256100507,0.8079148232777481,0.6233972540565075,0.345570123162495,0.9744286721030907,0.9392272262026612,0.838430891817346,0.6253820350354081,0.8385199867855962,0.34949546776124507
461,0.6659712244375775,0.4888837209302326,0.2846621837976305,0.1092292587137948,0.8002995158987218,0.6476671078755791,0.4261323368339669,0.19407340891233585,0.9099801956430414,0.8112350867024103,0.6277803256133915,0.34388848602046573,0.9724409448818898,0.9345700044166825,0.8388712435866112,0.6208269180217056,0.8319377596096789,0.34141872436960125
462,0.6636470819414423,0.4920220082530949,0.283105981112277,0.10023584905660378,0.7971325157254805,0.6527942438984506,0.4352994379481879,0.19468238958727332,0.9064535955746773,0.8071384144299316,0.6302035681610247,0.3519282653547056,0.9730178497301785,0.9320968049291749,0.8364298500092587,0.6250555802578924,0.8391940201494963,0.34111867620442987
463,0.6666470206872164,0.48949019240672254,0.2770892913886241,0.09966052376333656,0.800006917782159,0.654651789788046,0.4339379074420706,0.18887640449438203,0.9083403135096326,0.8095492001938924,0.6299311926605504,0.3450479233226837,0.9729432907348243,0.9361070774670118,0.8435908449407866,0.6277155528828083,0.8386138613861386,0.34881284916201116
464,0.662154750244858,0.48154853084528615,0.2824500158679784,0.09501246882793017,0.799695406874113,0.6435120178409185,0.42685255920550036,0.18783127208480566,0.9080391221374046,0.8056452001348683,0.623120728929385,0.3461416574235462,0.9710640008037777,0.9335664335664335,0.8322928142979557,0.6131501831501831,0.830850926045849,0.32965086861190757
465,0.6641280113647574,0.4890184192119375,0.2859868560525758,0.08952334865714977,0.7978474333438166,0.6454871837688904,0.43378817413905135,0.18686411937598915,0.9092599256327216,0.8055420515313564,0.6282926829268293,0.34076407398433084,0.9736049779205138,0.9359861591695502,0.8401975918493362,0.6179560291138291,0.8312297627701051,0.3378178977519313
466,0.6651955592169786,0.4921995783555868,0.2896795627478298,0.102803738317757,0.7940437252539163,0.6463854927381636,0.4302392712810315,0.19088287488908606,0.9056038357806413,0.8075180722891566,0.6268896014658727,0.34425963488843814,0.9702404809619238,0.9343982826114409,0.8373144358238133,0.6110055512089714,0.8257862889819801,0.33725955427506144
467,0.6680282579524824,0.49015858208955226,0.2913057427013154,0.09605488850771869,0.8030964946003565,0.6507390998302348,0.4341676443749185,0.19108496436248446,0.909310615672769,0.8106936416184971,0.6337971711618852,0.35464119519960813,0.9733373884833739,0.9358142493638677,0.8386308068459658,0.6273896031302404,0.8362147406733395,0.3466981132075472
468,0.6612466124661247,0.48725804205542406,0.281273448386751,0.10624692572552878,0.7957303133682693,0.6450876173075326,0.4243949661181026,0.19614361702127658,0.9033387671315583,0.8052345343303875,0.6211938064813216,0.3448578728840626,0.9707501019160212,0.9350840201904032,0.8379781251931039,0.6244048278153028,0.8350804088807865,0.34853392430958063
469,0.6669004754111137,0.491435918629747,0.28897736797988266,0.09780246317314659,0.8013693893076976,0.651300382102798,0.43753590807532716,0.19504609574586249,0.9081013561741613,0.8089952153110048,0.6326806212018906,0.34957996512918055,0.972158237356034,0.935005701254276,0.8415356711003628,0.6329608938547486,0.8434839129021774,0.35045791539467946
470,0.6636580415032616,0.4860539123923624,0.28193411264612117,0.10048426150121065,0.7973442714126807,0.6480649188514357,0.4364910926747701,0.20048764269090102,0.9043311567722998,0.8027873885288241,0.6284072156148637,0.3486413475290005,0.9711983887210474,0.9327240909974723,0.836157846436219,0.6272180617552662,0.8392260221136539,0.3415880162784657
471,0.6699929422835633,0.4987643959528139,0.3047191970958787,0.1041102633522028,0.7986741704933881,0.6476888852269919,0.440431128504523,0.19835733573357336,0.9096493320610687,0.8093703400836981,0.6344238170704097,0.35669856459330146,0.9746034932744428,0.9361392405063291,0.84099884561638,0.6286717635439149,0.8358990737783456,0.3509673001198425
472,0.6603903378604139,0.48380566801619435,0.27623327759197325,0.09930771067080449,0.7968875959482667,0.6454115499502158,0.4270121912299738,0.19516971279373369,0.9071897788223949,0.8037542662116041,0.6181932821277084,0.34394954057000465,0.9760412454508693,0.9370351372146705,0.8382968096397577,0.6259564558459321,0.836860957342885,0.34911950760813815
473,0.667442224220858,0.4935814554857776,0.2863655640373198,0.1030212976721149,0.8002145997023294,0.6534079223396816,0.434467730564635,0.19799777530589543,0.9058501458072963,0.8068982035928144,0.6291890655381448,0.34982444940951163,0.9739650872817955,0.9341808617234469,0.8390327308255985,0.6286899334877811,0.8386342983253278,0.34381329810656097
474,0.6644794054865998,0.485971661818523,0.2817785341984895,0.10150654482588294,0.7987261589864959,0.6460420841683366,0.4216609311083696,0.1909985299106638,0.9095320831585885,0.8097944905990381,0.621991341991342,0.3409825468648998,0.9724110355857657,0.9355269008448199,0.8385686129588569,0.6246116995396535,0.8368302982317234,0.34644988324829196
475,0.6666140458196026,0.48885670233144884,0.2865731462925852,0.11192930780559647,0.8010330506404216,0.6523266022827041,0.431301652892562,0.19727661489984244,0.9064320461233559,0.8083645747115245,0.6252358355725802,0.346607788036933,0.9722389861194931,0.9344012204424104,0.8382099827882961,0.6223035007837575,0.8331261856479362,0.34216930297236225
476,0.6603478905960213,0.4846880036840893,0.28397905759162306,0.10145631067961165,0.794378288562725,0.6443569553805775,0.42854441152367145,0.18908489525909591,0.9028852498350429,0.801316490005324,0.6198959393733741,0.3417901040025213,0.9743847312908086,0.9344583491341171,0.8376000488788415,0.6195330483393621,0.8333441453130068,0.34381796888070937
477,0.666310202018238,0.492192206107224,0.29662688116242864,0.1097936921982452,0.797780897914455,0.649870959813199,0.43797195253505933,0.19615427119018677,0.9080480372826671,0.8070031788845006,0.6332563770482572,0.3541304691202022,0.9755903158314237,0.9349952666456295,0.8396088910482206,0.6261352902710164,0.8361757433589044,0.34419673247106874
478,0.6613258365116188,0.4843150843150843,0.2837170188163566,0.09516873027433843,0.7966290958579055,0.6430157946692991,0.42935791562640035,0.19478357380688124,0.9092454319188976,0.802814857806152,0.6229405749346665,0.3451594940736616,0.972871748152647,0.9326325235561823,0.8335380081051209,0.618208297546585,0.835455500131268,0.3314562938577493
479,0.6602731532250025,0.48456632059220633,0.2802735402419779,0.090576171875,0.7958892886403306,0.6456062384705685,0.4255195559571447,0.18739707981117576,0.9070025935531678,0.8070955628026485,0.6254731815269932,0.34025597681719394,0.9722222222222222,0.9351646920973832,0.8374111579344613,0.6243408482995797,0.8378848728246319,0.3401318133238333
480,0.6648702869618236,0.48780373612996863,0.28395326401543575,0.10149625935162095,0.7974889319313779,0.6449392544678028,0.42607578676942837,0.18992549760925165,0.907799310426822,0.8068176308005625,0.6246624145262311,0.34370760513925463,0.9730750124192747,0.9339073183084325,0.8369807121661721,0.615390410184941,0.8289918472857427,0.33423486302565
481,0.6630956632146967,0.49303079416531603,0.2936241610738255,0.10014800197335964,0.7956661827709521,0.6461179606797735,0.43026611093299133,0.19588090441011866,0.9088397790055248,0.8075289292515014,0.6259001028688993,0.34271161775406256,0.9751495153639925,0.9357839653724401,0.8371736732442702,0.6257616287709913,0.8382883769770952,0.3484329508477479
482,0.665798559731676,0.48571563044194477,0.2879887360554533,0.10238993710691824,0.8003396409509946,0.6450159176417084,0.4290422644435828,0.18794964028776978,0.9083987770517356,0.8058520962732919,0.6232880670326495,0.34149306962794845,0.9718183628759212,0.9361501757910597,0.8371476158164209,0.6212765957446809,0.8337142088990456,0.3449300699300699
483,0.6648231612509595,0.4909065537931997,0.285759627592044,0.09938650306748466,0.7980453752181501,0.6527726242011956,0.43135755258126196,0.19510022271714922,0.9054251307626809,0.8120362737015664,0.6303477465110958,0.3524077046548957,0.9734522345223452,0.937606783522116,0.8397191080448442,0.627995096400312,0.8384991843393148,0.3497498706227359
484,0.6635116787028473,0.4881908032109879,0.2891427373716202,0.10053165780570324,0.7976763659200335,0.6468883276054822,0.4366538952745849,0.191414029652578,0.9079903147699758,0.8042358884678908,0.6314037463326563,0.34423863363002166,0.9740484429065744,0.9346570631367205,0.8399853533504211,0.6216508291410472,0.8363183100439546,0.3393719806763285
485,0.6610472190603289,0.48229965800905816,0.2839129977934223,0.0964660936007641,0.7975013919821826,0.6414225246908457,0.4256166495375128,0.18307503623592375,0.906671440506027,0.8039852613206633,0.6240725007080147,0.33856103476151983,0.9748748748748749,0.9348673697666986,0.8367631882474352,0.6160081821281109,0.8311514827678332,0.33406266409942237
486,0.6622243376170077,0.49068583967505486,0.28888888888888886,0.10326351680467609,0.793703833978192,0.6463531072273652,0.4294576618060885,0.19347345132743363,0.9077717658632563,0.809299818707433,0.6258261019481639,0.3489736070381232,0.9716202270381837,0.93611271955221,0.8382057716436637,0.6210336449974232,0.8284326424870466,0.34788912579957354
487,0.6640706638537827,0.49007825600894356,0.28591248665955177,0.09694129255056734,0.7973251388064392,0.6477211796246649,0.4298273759866521,0.19088985410402048,0.9079107012860956,0.8093093093093093,0.628677733257012,0.34627391339149927,0.9727967396841569,0.934721512519162,0.8367372123156661,0.6194397470774208,0.8325222243851794,0.34093800356203885
488,0.661981535069588,0.4881435689241557,0.28829776048785616,0.09468765371372356,0.7959004905395936,0.6432809193876281,0.42745699852931773,0.19160684704583103,0.9065550066273045,0.8067454933126575,0.6224536770629532,0.34370264018505226,0.9701084203060087,0.9351752106964071,0.8352076124567474,0.6229734262606687,0.8352631578947368,0.34531693472090824
489,0.6657921015017719,0.4893557812717406,0.2854901140286641,0.10197210197210198,0.7992666643605798,0.6489043824701195,0.4320413436692506,0.19735828288387453,0.9093125594671742,0.807072558857584,0.6269941466773786,0.34973024436686767,0.971575715559077,0.9350771546857358,0.8387611162220178,0.6247354207722065,0.8289230376841166,0.351480501749296
490,0.6627210777169418,0.4872196380048819,0.2806573957016435,0.09990181639666176,0.7988683489140367,0.6473734007980584,0.4258492129246065,0.18829961727720065,0.9108124618204032,0.8081378370485739,0.6290100034494653,0.34674238838933585,0.9757409663012586,0.9355496115144567,0.8385895207350385,0.6296199604669377,0.8439113667559971,0.3447706740792217
491,0.6647043817821471,0.4901833672902389,0.28297917104986325,0.0985983566940551,0.7974410680759335,0.6469079627714581,0.4285988483685221,0.1843801201529219,0.9111244377811094,0.8100509832483612,0.6332759609868044,0.3467599292490754,0.9739713685053559,0.9360591007514967,0.8402068201403422,0.6298927062693932,0.8442477876106195,0.34539759874717246
492,0.6600930123035262,0.4836346777932313,0.2841296928327645,0.11240592376790483,0.7936931936446264,0.6411451942740286,0.4183432330586958,0.19098665499890616,0.9036093674553356,0.8052816393284911,0.621364748733709,0.34572636192861617,0.9723211559987789,0.9339430894308943,0.8349628712871288,0.6233665559246955,0.8372727272727273,0.341573994867408
493,0.6687321071414565,0.49236533957845435,0.2875296144734008,0.11016536964980544,0.7993180878908941,0.6485720156153688,0.43340257042710634,0.1991929155924224,0.910761154855643,0.8077219705003374,0.6283660429027841,0.35394809497515184,0.9717251606524963,0.9347963173161811,0.8388902559055118,0.6267662347170364,0.836340371081254,0.3463414634146341
494,0.6615802100129783,0.4866990515845478,0.2895696571845368,0.10070371269109439,0.7954783336822273,0.646642378074025,0.43310715657406224,0.19311493614658523,0.9029954614220878,0.8010854290836846,0.6236025553274013,0.3427457842825326,0.9707844723008492,0.9299980856358879,0.8333637525095821,0.6134971602509373,0.830405894349056,0.3323674791205045
495,0.6642107744901568,0.4901978873564279,0.2895262107364219,0.10289389067524116,0.7990495824452287,0.6455968850965123,0.43021178872161264,0.19012756516916252,0.9109654923650354,0.8056754790201309,0.6264600307674776,0.3416129289069342,0.9764008837115886,0.9384292794510103,0.8423448360706157,0.6257555152614083,0.8394715772618094,0.34683037269244166
496,0.664568345323741,0.4910541363091395,0.283734117399979,0.09854450011930327,0.7973890158598241,0.6500449971365458,0.4309944537598349,0.19080996884735202,0.9089265264299922,0.8106666666666666,0.6298213676186142,0.33896396396396394,0.9686676130602312,0.9336424588006768,0.8419557597002296,0.6237337735424326,0.8400604785695504,0.3360720216764269
497,0.6653109575518262,0.4915546042529431,0.2867764206054169,0.10063663075416258,0.7977335525165262,0.648856540258881,0.4297834051031557,0.19617919785498827,0.9089750591662116,0.8101216733724369,0.632596843615495,0.3534113847396044,0.9751071209957152,0.9337330186874163,0.8401032384932096,0.628382937251668,0.8359816152330926,0.3521446667249061
498,0.6614497692018146,0.4846883912291365,0.2801246909599054,0.10204572803850782,0.7960235640648011,0.6431789064760094,0.4277897205393785,0.19327258409269885,0.9080158488265773,0.8032715481779026,0.623458923839152,0.3446011673151751,0.9734895191122072,0.9327348509137544,0.8357915437561455,0.6168414698558817,0.8316693290734825,0.3356850448567198
499,0.6621884773500659,0.4927145662997305,0.2900970468538036,0.10344827586206896,0.7955939372576666,0.6488737537438969,0.4319877558829156,0.18726844055237454,0.9053432304766579,0.8073253751378302,0.6281683808239196,0.3418947031525044,0.9703125,0.9331334141517259,0.8353802407889165,0.6225688006689206,0.8328637295081968,0.3463964342780254
500,0.6661587450428803,0.4863686943620178,0.2813091980635656,0.1054421768707483,0.8022799283647886,0.6519346093814179,0.43348682527500637,0.1931843328169949,0.9095900220803247,0.8081016299137105,0.630364715860899,0.3504739336492891,0.9724724724724725,0.9356263805616913,0.8397696271597453,0.6209284709447029,0.8354526475612071,0.3363544813695871
501,0.664450380924112,0.48955680081507896,0.2872876022655758,0.10328521652563465,0.7992461603494434,0.6511994034055599,0.4277151144054141,0.19702023571269736,0.9075800318901018,0.810630431651222,0.6264914404288432,0.35009655616350177,0.9693379066625091,0.9329468111923368,0.8376956947162426,0.6247702636810322,0.8372843408402476,0.34347219801289874
502,0.6659662215239591,0.48672648658701007,0.274263846072074,0.09676635059567226,0.801580972853032,0.6524942377346066,0.43152090279558863,0.1907436531116603,0.910472871477498,0.8103984450923226,0.6290644040772165,0.3473734785393978,0.9724487766063259,0.9349184089750128,0.8400712705824527,0.6264279561032249,0.837616976407012,0.34837310195227766
503,0.6634447260368166,0.4900389177168273,0.2859409711202793,0.10012062726176116,0.7963111467522053,0.6460820356065926,0.43381976446492576,0.19474326272596207,0.9078693661123162,0.8057857246692833,0.6270054239223523,0.34549098196392786,0.9733022028220485,0.9366349206349206,0.8418158489643796,0.6291892695251542,0.8388338116357944,0.35161039633883084
504,0.665630802306264,0.48980624971236597,0.2842802442305702,0.09802538787023977,0.8006872852233677,0.6527319247276329,0.4402139309817904,0.1990756025090789,0.9103365384615385,0.8095720557726637,0.6328107248352647,0.35199355618203787,0.9749060245860002,0.9373728382502543,0.8409090909090909,0.6316103750699757,0.8435228452751817,0.34486695354351454
505,0.6657830104089509,0.49007020136707924,0.2912262156448203,0.11462935689739813,0.7992974722777051,0.6483109483109483,0.43012531009477767,0.19765530842555057,0.9086870384823198,0.808116852221905,0.6306362300824953,0.35383040705456265,0.9728360024325968,0.9352414354606375,0.8385312177032038,0.6210152618672913,0.83303457106274,0.3379198359114606
506,0.6627460205441856,0.48751033152722933,0.2815463165572575,0.09705742762221167,0.797716320972135,0.6463460027296414,0.4312527836101037,0.19042925974594832,0.9094296532243524,0.8069754928337328,0.6296444954128441,0.34417753738466433,0.9739910313901345,0.9370714514578661,0.8420697274736066,0.6254082666967001,0.8347150940913278,0.3472635076062249
507,0.6624244912321858,0.48394400036963453,0.28156870991483546,0.09871763851923543,0.7976824628156347,0.6416762625431814,0.4245421479165337,0.18876479044564856,0.9120267926559417,0.8078600527198658,0.6231104568872785,0.3470333988212181,0.9731754226136249,0.9362592757024164,0.8371736732442702,0.6241016522190116,0.8403504184100419,0.3413404000683878
508,0.6645906241967693,0.4888040594013314,0.28473633543694515,0.09583333333333334,0.7985770363101079,0.6453283613010151,0.43218420542008923,0.18808882907133243,0.910383637903909,0.805048883700569,0.6298734756970287,0.3461569351859288,0.9746643787221156,0.9329880427137285,0.8390889961628915,0.6264555018907484,0.8348756316860274,0.3495204882301656
509,0.6635445833497654,0.4906979997202406,0.2885413341844877,0.10292311471382952,0.7944603362868904,0.6451373728220126,0.42481081430696593,0.1924524125719345,0.9081893404721343,0.8058050806529509,0.6227120985380453,0.3426601459151768,0.975177304964539,0.9363085750717246,0.8386240118577075,0.6258241351211201,0.8401486988847584,0.34405006858710563
510,0.66480117820324,0.48954551720968703,0.28498835485919966,0.10314769975786925,0.8003147953830011,0.6469616226711282,0.42763706316126965,0.19457824577125574,0.9092325205200408,0.8092633820540122,0.6250713551775317,0.34341029913512655,0.9754823151125402,0.9356166118004559,0.841390748817495,0.625004605917683,0.8378553810203817,0.3454653937947494
511,0.6656050955414012,0.4904223509624369,0.28432820080151866,0.10531331903740768,0.7968294273067289,0.6507399925794616,0.43225011351105924,0.1945438282647585,0.906424747174301,0.8076188657628414,0.627619589977221,0.34743610096840766,0.970947705870567,0.9363340428195818,0.8380695737383635,0.6260584132194412,0.8387582683869278,0.34451378055122206
512,0.6626608089205855,0.4834618600761869,0.28088250598397335,0.09687208216619982,0.7988764437000593,0.6477457563498352,0.428189582110959,0.18773647896728243,0.9080445917445014,0.8077817617986239,0.6289246693502013,0.3451821152466725,0.9723734623916113,0.9348351788214331,0.8398911160603811,0.6242910447761194,0.8343566296538211,0.34427228412256267
513,0.6651265213031596,0.49421646929220603,0.28686974789915964,0.09973372064875333,0.7979638406178691,0.6508680984119147,0.42159515526349695,0.190741956664478,0.9088199513381995,0.817000671205293,0.6298474438104111,0.34481384038906165,0.973546601045832,0.9378417447049211,0.8454539789368729,0.6285735668313127,0.8398761691476749,0.35063247270836945
514,0.6632586854367787,0.4856430615824947,0.28023352793994993,0.0994789199431549,0.7996432818073722,0.6493193891102258,0.4340116093640365,0.18825334209949596,0.908421370359191,0.8087184720804782,0.6315849551966212,0.3489341240583427,0.9735065466448445,0.935883517465994,0.8399557821040349,0.6311034791697775,0.8430029634507737,0.3536764072062753
515,0.6635604925782542,0.4882113262830197,0.2874363504104749,0.10044204322200392,0.7983561833062818,0.6467413525226919,0.4335413121573076,0.1922569291684998,0.9090256594293917,0.8043436662839648,0.6270376616076447,0.34630534110603434,0.972370139656385,0.9353434681132908,0.8366852435182942,0.6221056439942113,0.8351375445746306,0.3418230563002681
516,0.6643057544782123,0.49143409781707653,0.2916189484643415,0.10439164866810655,0.7980450340373538,0.6466705413483892,0.43472426353121607,0.19514946418499718,0.90925459128556,0.8069733656174334,0.6236724905789653,0.345105628124496,0.9733913395386483,0.9350657522179576,0.8355482735602888,0.6190638104952964,0.8367387554729999,0.3311101360245722
517,0.6657128858402743,0.4913709341599963,0.2846684350132626,0.10636231180184555,0.7982233942884902,0.6497503478759106,0.4310012836970475,0.1947333480858597,0.9089921544960773,0.8075239332274979,0.6273022751895991,0.34758083737189166,0.9738351615175607,0.935608214849921,0.8389417215313338,0.6258606648404531,0.8353658536585366,0.34721862871927556
