bootstrap_iteration,valid_players,rank_correlation_with_original,top_10_overlap_count,top_10_overlap_rate,top_20_overlap_count,top_20_overlap_rate
61,43,0.8566898218061009,7,0.7,18,0.9
62,43,0.9019933554817275,9,0.9,16,0.8
63,43,0.9190576864995469,7,0.7,18,0.9
64,43,0.9006342494714589,8,0.8,17,0.85
65,43,0.8118393234672304,7,0.7,17,0.85
66,43,0.8796436122017517,7,0.7,18,0.9
67,43,0.841739655693144,7,0.7,17,0.85
68,43,0.9241920869827847,8,0.8,20,1.0
69,43,0.9189066747206283,8,0.8,19,0.95
70,43,0.8683177287828451,8,0.8,17,0.85
71,43,0.8921775898520085,7,0.7,17,0.85
72,43,0.8876472364844458,8,0.8,18,0.9
73,43,0.8335850196315312,8,0.8,18,0.9
74,43,0.8858350951374208,8,0.8,17,0.85
75,43,0.8876472364844458,7,0.7,17,0.85
76,43,0.919661733615222,10,1.0,17,0.85
77,43,0.8964059196617336,7,0.7,18,0.9
78,43,0.8536695862277256,7,0.7,17,0.85
79,43,0.879492600422833,8,0.8,15,0.75
80,43,0.9065237088492902,7,0.7,18,0.9
81,43,0.8989731199033526,7,0.7,16,0.8
82,43,0.9054666263968589,7,0.7,18,0.9
83,43,0.8592570220477197,7,0.7,16,0.8
84,43,0.9042585321655088,8,0.8,17,0.85
85,43,0.8970099667774085,9,0.9,19,0.95
86,43,0.8671096345514949,6,0.6,18,0.9
87,43,0.8787375415282392,8,0.8,18,0.9
88,43,0.8036846874056177,6,0.6,16,0.8
89,43,0.9181516158260344,7,0.7,17,0.85
90,43,0.8986710963455148,9,0.9,17,0.85
91,43,0.9086378737541528,7,0.7,19,0.95
92,43,0.8900634249471457,7,0.7,17,0.85
93,43,0.8606161280579884,7,0.7,16,0.8
94,43,0.8844759891271519,7,0.7,17,0.85
95,43,0.927061310782241,6,0.6,20,1.0
96,43,0.8699788583509513,9,0.9,18,0.9
97,43,0.861522198731501,9,0.9,16,0.8
98,43,0.9180006040471157,8,0.8,18,0.9
99,43,0.9241920869827847,7,0.7,17,0.85
100,43,0.9081848384173965,8,0.8,18,0.9
101,43,0.9377831470854727,7,0.7,18,0.9
102,43,0.8725460585925702,6,0.6,19,0.95
103,43,0.9096949562065841,8,0.8,17,0.85
104,43,0.9032014497130776,8,0.8,17,0.85
105,43,0.8366052552099064,7,0.7,15,0.75
106,43,0.8918755662941711,7,0.7,18,0.9
107,43,0.8997281787979463,8,0.8,18,0.9
108,43,0.8973119903352461,8,0.8,17,0.85
109,43,0.9133192389006344,9,0.9,17,0.85
110,43,0.8678646934460886,6,0.6,17,0.85
111,43,0.8497432799758382,7,0.7,17,0.85
112,43,0.8263364542434309,7,0.7,17,0.85
113,43,0.8666565992147387,6,0.6,16,0.8
114,43,0.9204167925098158,8,0.8,19,0.95
115,43,0.8933856840833586,8,0.8,16,0.8
116,43,0.8298097251585622,6,0.6,16,0.8
117,43,0.9362730292962852,10,1.0,18,0.9
118,43,0.8677136816671699,7,0.7,17,0.85
119,43,0.9433705829054667,8,0.8,18,0.9
120,43,0.9161884627000906,7,0.7,17,0.85
121,43,0.889912413168227,8,0.8,18,0.9
122,43,0.8810027182120205,8,0.8,16,0.8
123,43,0.8192389006342494,8,0.8,16,0.8
124,43,0.9285714285714285,8,0.8,19,0.95
125,43,0.8959528843249773,8,0.8,17,0.85
126,43,0.8890063424947146,7,0.7,18,0.9
127,43,0.9202657807308969,7,0.7,19,0.95
128,43,0.9181516158260344,8,0.8,18,0.9
129,43,0.9060706735125341,8,0.8,17,0.85
130,43,0.8796436122017517,7,0.7,16,0.8
131,43,0.9121111446692841,7,0.7,18,0.9
132,43,0.879492600422833,9,0.9,15,0.75
133,43,0.8769254001812142,8,0.8,17,0.85
134,43,0.9035034732709151,8,0.8,18,0.9
135,43,0.9110540622168529,7,0.7,20,1.0
136,43,0.911658109332528,8,0.8,18,0.9
137,43,0.9306855934762912,8,0.8,19,0.95
138,43,0.9001812141347025,6,0.6,18,0.9
139,43,0.8447598912715191,6,0.6,16,0.8
140,43,0.9075807913017215,9,0.9,17,0.85
141,43,0.8905164602839021,7,0.7,17,0.85
142,43,0.8802476593174268,7,0.7,18,0.9
143,43,0.8929326487466023,7,0.7,16,0.8
144,43,0.8921775898520085,7,0.7,18,0.9
145,43,0.8938387194201147,7,0.7,18,0.9
146,43,0.9254001812141347,9,0.9,18,0.9
147,43,0.8989731199033526,8,0.8,18,0.9
148,43,0.917094533373603,6,0.6,18,0.9
149,43,0.895499848988221,9,0.9,16,0.8
150,43,0.8384173965569315,8,0.8,17,0.85
151,43,0.8742071881606764,7,0.7,16,0.8
152,43,0.9042585321655088,7,0.7,18,0.9
153,43,0.8681667170039264,7,0.7,19,0.95
154,43,0.9199637571730594,9,0.9,19,0.95
155,43,0.9124131682271217,7,0.7,18,0.9
156,43,0.9193597100573844,9,0.9,18,0.9
157,43,0.8480821504077317,6,0.6,18,0.9
158,43,0.9099969797644217,7,0.7,17,0.85
159,43,0.8273935366958622,6,0.6,17,0.85
160,43,0.9241920869827847,7,0.7,17,0.85
161,43,0.8474781032920569,5,0.5,16,0.8
162,43,0.8725460585925702,7,0.7,17,0.85
163,43,0.9035034732709151,6,0.6,19,0.95
164,43,0.93083660525521,7,0.7,17,0.85
165,43,0.8766233766233766,6,0.6,16,0.8
166,43,0.9205678042887345,8,0.8,18,0.9
167,43,0.9086378737541528,6,0.6,17,0.85
168,43,0.8619752340682574,5,0.5,17,0.85
169,43,0.9223799456357596,7,0.7,18,0.9
170,43,0.9246451223195409,7,0.7,17,0.85
171,43,0.8894593778314709,8,0.8,15,0.75
172,43,0.9036544850498339,9,0.9,18,0.9
173,43,0.8547266686801571,7,0.7,18,0.9
174,43,0.8477801268498943,8,0.8,16,0.8
175,43,0.93566898218061,8,0.8,19,0.95
176,43,0.8642404107520387,6,0.6,18,0.9
177,43,0.8861371186952581,6,0.6,17,0.85
178,43,0.9024463908184839,8,0.8,18,0.9
179,43,0.8749622470552701,8,0.8,17,0.85
180,43,0.8580489278163697,8,0.8,18,0.9
181,43,0.9038054968287527,7,0.7,18,0.9
182,43,0.8896103896103896,8,0.8,17,0.85
183,43,0.8835699184536393,6,0.6,17,0.85
184,43,0.9110540622168529,10,1.0,16,0.8
185,43,0.9133192389006344,7,0.7,16,0.8
186,43,0.9214738749622471,7,0.7,18,0.9
187,43,0.726215644820296,6,0.6,16,0.8
188,43,0.9204167925098158,8,0.8,18,0.9
189,43,0.8443068559347628,7,0.7,17,0.85
190,43,0.8536695862277256,7,0.7,16,0.8
191,43,0.8749622470552701,8,0.8,16,0.8
192,43,0.9101479915433404,8,0.8,19,0.95
193,43,0.9074297795228028,7,0.7,17,0.85
194,43,0.9358199939595288,9,0.9,17,0.85
195,43,0.9225309574146784,7,0.7,20,1.0
196,43,0.9157354273633344,8,0.8,18,0.9
197,43,0.9335548172757474,6,0.6,20,1.0
198,43,0.9127151917849592,7,0.7,18,0.9
199,43,0.9121111446692841,7,0.7,17,0.85
200,43,0.8896103896103896,7,0.7,18,0.9
201,43,0.8862881304741771,8,0.8,17,0.85
202,43,0.889308366052552,7,0.7,18,0.9
203,43,0.8328299607369375,8,0.8,15,0.75
204,43,0.8859861069163395,7,0.7,20,1.0
205,43,0.8810027182120205,7,0.7,15,0.75
206,43,0.8816067653276956,8,0.8,18,0.9
207,43,0.907278767743884,8,0.8,18,0.9
208,43,0.8896103896103896,7,0.7,17,0.85
209,43,0.8616732105104199,8,0.8,15,0.75
210,43,0.8606161280579884,7,0.7,17,0.85
211,43,0.8983690727876775,8,0.8,17,0.85
212,43,0.9090909090909091,9,0.9,17,0.85
213,43,0.8844759891271519,8,0.8,15,0.75
214,43,0.8891573542736333,8,0.8,19,0.95
215,43,0.83615221987315,7,0.7,18,0.9
216,43,0.7925098157656297,8,0.8,14,0.7
217,43,0.9028994261552401,7,0.7,18,0.9
218,43,0.9056176381757777,7,0.7,18,0.9
219,43,0.9249471458773784,8,0.8,18,0.9
220,43,0.891724554515252,9,0.9,18,0.9
221,43,0.9084868619752341,9,0.9,18,0.9
222,43,0.9154334038054968,7,0.7,18,0.9
223,43,0.9110540622168529,8,0.8,17,0.85
224,43,0.8473270915131381,7,0.7,17,0.85
225,43,0.8233162186650559,5,0.5,17,0.85
226,43,0.8613711869525823,7,0.7,16,0.8
227,43,0.8778314708547267,5,0.5,18,0.9
228,43,0.8923286016309272,8,0.8,18,0.9
229,43,0.9101479915433404,8,0.8,16,0.8
230,43,0.914678344910903,8,0.8,18,0.9
231,43,0.8637873754152824,8,0.8,17,0.85
232,43,0.9001812141347025,7,0.7,17,0.85
233,43,0.9340078526125037,7,0.7,18,0.9
234,43,0.8879492600422834,8,0.8,18,0.9
235,43,0.9033524614919963,7,0.7,18,0.9
236,43,0.9186046511627907,8,0.8,19,0.95
237,43,0.9466928420416793,8,0.8,17,0.85
238,43,0.9077318030806404,7,0.7,17,0.85
239,43,0.8598610691633947,8,0.8,17,0.85
240,43,0.9080338266384779,8,0.8,19,0.95
241,43,0.858501963153126,7,0.7,17,0.85
242,43,0.8959528843249773,7,0.7,17,0.85
243,43,0.8944427665357898,7,0.7,18,0.9
244,43,0.9281183932346722,8,0.8,17,0.85
245,43,0.8042887345212926,8,0.8,17,0.85
246,43,0.9176985804892781,8,0.8,18,0.9
247,43,0.9074297795228028,6,0.6,19,0.95
248,43,0.9220779220779222,8,0.8,19,0.95
249,43,0.8347931138628814,6,0.6,17,0.85
250,43,0.8086680761099366,6,0.6,17,0.85
251,43,0.9122621564482029,7,0.7,17,0.85
252,43,0.901087284808215,7,0.7,18,0.9
253,43,0.8849290244639082,7,0.7,18,0.9
254,43,0.834340078526125,6,0.6,18,0.9
255,43,0.8767743884022955,7,0.7,17,0.85
256,43,0.8693748112352764,8,0.8,16,0.8
257,43,0.89927514346119,8,0.8,19,0.95
258,43,0.893083660525521,5,0.5,19,0.95
259,43,0.9291754756871037,8,0.8,17,0.85
260,43,0.9145273331319843,8,0.8,18,0.9
261,43,0.8456659619450315,8,0.8,19,0.95
262,43,0.9012382965871337,7,0.7,17,0.85
263,43,0.8905164602839021,6,0.6,19,0.95
264,43,0.9149803684687406,8,0.8,18,0.9
265,43,0.8853820598006644,7,0.7,18,0.9
266,43,0.889308366052552,7,0.7,17,0.85
267,43,0.9045605557233464,9,0.9,17,0.85
268,43,0.8740561763817577,4,0.4,18,0.9
269,43,0.8353971609785562,8,0.8,16,0.8
270,43,0.9358199939595288,9,0.9,17,0.85
271,43,0.8660525520990636,8,0.8,17,0.85
272,43,0.8755662941709452,8,0.8,18,0.9
273,43,0.9377831470854727,7,0.7,19,0.95
274,43,0.9355179704016913,7,0.7,18,0.9
275,43,0.8894593778314709,9,0.9,16,0.8
276,43,0.8051948051948052,6,0.6,15,0.75
277,43,0.8961038961038961,7,0.7,16,0.8
278,43,0.9065237088492902,8,0.8,17,0.85
279,43,0.9315916641498038,9,0.9,18,0.9
280,43,0.882512836001208,9,0.9,15,0.75
281,43,0.9285714285714285,7,0.7,17,0.85
282,43,0.9420114768951978,7,0.7,19,0.95
283,43,0.8983690727876775,8,0.8,18,0.9
284,43,0.9264572636665659,7,0.7,19,0.95
285,43,0.879492600422833,8,0.8,17,0.85
286,43,0.8879492600422834,7,0.7,17,0.85
287,43,0.8748112352763515,6,0.6,17,0.85
288,43,0.887496224705527,8,0.8,18,0.9
289,43,0.8538205980066446,7,0.7,17,0.85
290,43,0.9260042283298098,7,0.7,18,0.9
291,43,0.8983690727876775,5,0.5,17,0.85
292,43,0.93325279371791,9,0.9,18,0.9
293,43,0.830715795832075,7,0.7,18,0.9
294,43,0.9213228631833283,6,0.6,18,0.9
295,43,0.8871942011476895,8,0.8,17,0.85
296,43,0.8722440350347327,7,0.7,17,0.85
297,43,0.9054666263968589,7,0.7,17,0.85
298,43,0.9133192389006344,7,0.7,16,0.8
299,43,0.8168227121715494,7,0.7,16,0.8
300,43,0.881908788885533,7,0.7,18,0.9
301,43,0.8870431893687708,5,0.5,17,0.85
302,43,0.8834189066747207,8,0.8,18,0.9
303,43,0.9466928420416793,7,0.7,18,0.9
304,43,0.8648444578677137,6,0.6,16,0.8
305,43,0.888100271821202,7,0.7,18,0.9
306,43,0.9050135910601026,6,0.6,19,0.95
307,43,0.8538205980066446,7,0.7,18,0.9
308,43,0.8591060102688008,6,0.6,17,0.85
309,43,0.905919661733615,8,0.8,17,0.85
310,43,0.9039565086076714,7,0.7,18,0.9
311,43,0.8461189972817881,6,0.6,17,0.85
312,43,0.8769254001812142,7,0.7,17,0.85
313,43,0.9128662035638779,7,0.7,16,0.8
314,43,0.9152823920265781,8,0.8,19,0.95
315,43,0.9122621564482029,8,0.8,18,0.9
316,43,0.8726970703714889,8,0.8,16,0.8
317,43,0.7858652974932046,6,0.6,18,0.9
318,43,0.8853820598006644,7,0.7,16,0.8
319,43,0.8967079432195711,8,0.8,18,0.9
320,43,0.8512533977650255,6,0.6,19,0.95
321,43,0.9312896405919662,8,0.8,17,0.85
322,43,0.8717909996979764,8,0.8,15,0.75
323,43,0.8962549078828148,8,0.8,17,0.85
324,43,0.9012382965871337,7,0.7,18,0.9
325,43,0.8376623376623376,6,0.6,16,0.8
326,43,0.8920265780730897,5,0.5,19,0.95
327,43,0.881908788885533,6,0.6,18,0.9
328,43,0.8566898218061009,6,0.6,19,0.95
329,43,0.9143763213530656,7,0.7,18,0.9
330,43,0.8267894895801873,6,0.6,17,0.85
331,43,0.8693748112352764,7,0.7,16,0.8
332,43,0.9068257324071278,7,0.7,17,0.85
333,43,0.8927816369676835,9,0.9,17,0.85
334,43,0.9134702506795531,8,0.8,18,0.9
335,43,0.8977650256720023,9,0.9,18,0.9
336,43,0.9022953790395651,8,0.8,18,0.9
337,43,0.9038054968287527,7,0.7,19,0.95
338,43,0.9166414980368469,7,0.7,18,0.9
339,43,0.9032014497130776,8,0.8,17,0.85
340,43,0.9471458773784355,8,0.8,19,0.95
341,43,0.8722440350347327,8,0.8,17,0.85
342,43,0.9232860163092721,9,0.9,17,0.85
343,43,0.8769254001812142,8,0.8,18,0.9
344,43,0.9089398973119903,7,0.7,19,0.95
345,43,0.8897614013893083,6,0.6,18,0.9
346,43,0.7866203563877983,5,0.5,18,0.9
347,43,0.8708849290244639,8,0.8,18,0.9
348,43,0.8511023859861069,5,0.5,17,0.85
349,43,0.9136212624584716,7,0.7,18,0.9
350,43,0.882512836001208,6,0.6,18,0.9
351,43,0.8991241316822713,7,0.7,18,0.9
352,43,0.8758683177287827,8,0.8,18,0.9
353,43,0.8603141045001511,8,0.8,17,0.85
354,43,0.8832678948958019,8,0.8,16,0.8
355,43,0.8790395650860766,8,0.8,16,0.8
356,43,0.8751132588341892,6,0.6,16,0.8
357,43,0.8660525520990636,8,0.8,17,0.85
358,43,0.834340078526125,8,0.8,15,0.75
359,43,0.9093929326487467,8,0.8,18,0.9
360,43,0.875264270613108,8,0.8,18,0.9
361,43,0.8444578677136816,7,0.7,17,0.85
362,43,0.8575958924796133,8,0.8,17,0.85
363,43,0.8905164602839021,7,0.7,17,0.85
364,43,0.8276955602536998,8,0.8,17,0.85
365,43,0.9475989127151918,7,0.7,19,0.95
366,43,0.8515554213228631,10,1.0,17,0.85
367,43,0.9231350045303534,7,0.7,19,0.95
368,43,0.8805496828752641,8,0.8,17,0.85
369,43,0.8850800362428269,8,0.8,18,0.9
370,43,0.8914225309574147,7,0.7,18,0.9
371,43,0.8701298701298701,9,0.9,17,0.85
372,43,0.9176985804892781,8,0.8,17,0.85
373,43,0.8184838417396557,5,0.5,16,0.8
374,43,0.9032014497130776,7,0.7,19,0.95
375,43,0.8633343400785262,7,0.7,17,0.85
376,43,0.877076411960133,7,0.7,18,0.9
377,43,0.8749622470552701,6,0.6,17,0.85
378,43,0.8997281787979463,7,0.7,18,0.9
379,43,0.8103292056780429,6,0.6,17,0.85
380,43,0.8947447900936273,7,0.7,17,0.85
381,43,0.8418906674720629,7,0.7,16,0.8
382,43,0.8976140138930836,8,0.8,17,0.85
383,43,0.8942917547568711,7,0.7,17,0.85
384,43,0.9035034732709151,8,0.8,16,0.8
385,43,0.8601630927212324,7,0.7,17,0.85
386,43,0.8144065237088493,8,0.8,17,0.85
387,43,0.8560857746904259,8,0.8,16,0.8
388,43,0.8950468136514649,9,0.9,18,0.9
389,43,0.9013893083660526,9,0.9,17,0.85
390,43,0.869676834793114,6,0.6,18,0.9
391,43,0.8687707641196014,7,0.7,16,0.8
392,43,0.8846270009060708,8,0.8,15,0.75
393,43,0.9340078526125037,9,0.9,17,0.85
394,43,0.8764723648444579,8,0.8,15,0.75
395,43,0.9167925098157657,8,0.8,17,0.85
396,43,0.928873452129266,8,0.8,17,0.85
397,43,0.8278465720326185,5,0.5,16,0.8
398,43,0.8873452129266083,7,0.7,18,0.9
399,43,0.8687707641196014,9,0.9,16,0.8
400,43,0.8935366958622774,7,0.7,17,0.85
401,43,0.865901540320145,8,0.8,17,0.85
402,43,0.8764723648444579,7,0.7,18,0.9
403,43,0.8607671398369071,7,0.7,16,0.8
404,43,0.7931138628813048,7,0.7,16,0.8
405,43,0.8372093023255813,7,0.7,17,0.85
406,43,0.8716399879190576,7,0.7,17,0.85
407,43,0.8625792811839325,7,0.7,17,0.85
408,43,0.8961038961038961,8,0.8,17,0.85
409,43,0.8500453035336756,7,0.7,19,0.95
410,43,0.8823618242222894,7,0.7,18,0.9
411,43,0.8914225309574147,6,0.6,18,0.9
412,43,0.8944427665357898,8,0.8,18,0.9
413,43,0.8740561763817577,8,0.8,16,0.8
414,43,0.7828450619148293,7,0.7,17,0.85
415,43,0.8871942011476895,8,0.8,17,0.85
416,43,0.8498942917547568,6,0.6,19,0.95
417,43,0.941256418000604,8,0.8,19,0.95
418,43,0.9053156146179403,8,0.8,18,0.9
419,43,0.9157354273633344,7,0.7,19,0.95
420,43,0.8651464814255512,8,0.8,17,0.85
421,43,0.8717909996979764,7,0.7,18,0.9
422,43,0.8480821504077317,8,0.8,16,0.8
423,43,0.8982180610087588,8,0.8,16,0.8
424,43,0.8624282694050137,7,0.7,17,0.85
425,43,0.8070069465418303,7,0.7,17,0.85
426,43,0.8902144367260648,6,0.6,17,0.85
427,43,0.8939897311990335,8,0.8,17,0.85
428,43,0.9099969797644217,7,0.7,19,0.95
429,43,0.9232860163092721,7,0.7,19,0.95
430,43,0.8159166414980369,7,0.7,16,0.8
431,43,0.8962549078828148,5,0.5,18,0.9
432,43,0.8858350951374208,6,0.6,18,0.9
433,43,0.8683177287828451,7,0.7,17,0.85
434,43,0.8299607369374813,8,0.8,15,0.75
435,43,0.9118091211114466,6,0.6,18,0.9
436,43,0.9244941105406222,7,0.7,18,0.9
437,43,0.8702808819087888,7,0.7,17,0.85
438,43,0.8532165508909696,7,0.7,17,0.85
439,43,0.9335548172757474,7,0.7,19,0.95
440,43,0.9246451223195409,7,0.7,17,0.85
441,43,0.889308366052552,8,0.8,18,0.9
442,43,0.8915735427363335,6,0.6,18,0.9
443,43,0.8778314708547267,8,0.8,18,0.9
444,43,0.9127151917849592,7,0.7,17,0.85
445,43,0.9169435215946844,8,0.8,18,0.9
446,43,0.8491392328601631,8,0.8,17,0.85
447,43,0.8474781032920569,6,0.6,17,0.85
448,43,0.9042585321655088,8,0.8,17,0.85
449,43,0.8805496828752641,9,0.9,16,0.8
450,43,0.9134702506795531,7,0.7,17,0.85
451,43,0.8979160374509211,9,0.9,17,0.85
452,43,0.8769254001812142,6,0.6,18,0.9
453,43,0.9119601328903654,9,0.9,17,0.85
454,43,0.8891573542736333,7,0.7,16,0.8
455,43,0.8840229537903957,6,0.6,18,0.9
456,43,0.9263062518876471,8,0.8,17,0.85
457,43,0.895499848988221,7,0.7,18,0.9
458,43,0.8273935366958622,6,0.6,18,0.9
459,43,0.8731501057082452,7,0.7,17,0.85
460,43,0.869676834793114,6,0.6,17,0.85
461,43,0.8150105708245244,8,0.8,16,0.8
462,43,0.7802778616732106,7,0.7,15,0.75
463,43,0.9213228631833283,8,0.8,18,0.9
464,43,0.8577469042585322,7,0.7,16,0.8
465,43,0.9241920869827847,8,0.8,17,0.85
466,43,0.9279673814557534,8,0.8,18,0.9
467,43,0.8758683177287827,8,0.8,16,0.8
468,43,0.8938387194201147,7,0.7,18,0.9
469,43,0.8769254001812142,6,0.6,15,0.75
470,43,0.8986710963455148,7,0.7,19,0.95
471,43,0.9128662035638779,9,0.9,18,0.9
472,43,0.9024463908184839,8,0.8,16,0.8
473,43,0.9035034732709151,7,0.7,16,0.8
474,43,0.8914225309574147,8,0.8,16,0.8
475,43,0.9163394744790094,8,0.8,18,0.9
476,43,0.8835699184536393,8,0.8,16,0.8
477,43,0.9128662035638779,9,0.9,17,0.85
478,43,0.8751132588341892,8,0.8,16,0.8
479,43,0.89927514346119,8,0.8,18,0.9
480,43,0.911507097553609,7,0.7,19,0.95
481,43,0.8944427665357898,8,0.8,17,0.85
482,43,0.8755662941709452,7,0.7,17,0.85
483,43,0.8523104802174569,7,0.7,16,0.8
484,43,0.9118091211114466,8,0.8,17,0.85
485,43,0.8628813047417698,8,0.8,16,0.8
486,43,0.8455149501661129,6,0.6,16,0.8
487,43,0.8942917547568711,9,0.9,19,0.95
488,43,0.8517064331017818,6,0.6,17,0.85
489,43,0.8965569314406524,7,0.7,18,0.9
490,43,0.9311386288130474,8,0.8,18,0.9
491,43,0.8437028088190879,6,0.6,18,0.9
492,43,0.7813349441256419,7,0.7,17,0.85
493,43,0.9556025369978858,9,0.9,17,0.85
494,43,0.8346421020839626,6,0.6,18,0.9
495,43,0.8141045001510118,7,0.7,16,0.8
496,43,0.9101479915433404,9,0.9,18,0.9
497,43,0.8497432799758382,6,0.6,18,0.9
498,43,0.8533675626698883,7,0.7,16,0.8
499,43,0.8876472364844458,8,0.8,19,0.95
500,43,0.784959226819692,7,0.7,15,0.75
501,43,0.7198731501057083,6,0.6,16,0.8
502,43,0.8530655391120509,7,0.7,15,0.75
503,43,0.8677136816671699,6,0.6,18,0.9
504,43,0.8938387194201147,7,0.7,17,0.85
505,43,0.8595590456055572,7,0.7,16,0.8
506,43,0.9035034732709151,8,0.8,18,0.9
507,43,0.8828148595590455,7,0.7,18,0.9
508,43,0.9299305345816975,8,0.8,19,0.95
509,43,0.9451827242524917,9,0.9,18,0.9
510,43,0.8748112352763515,7,0.7,17,0.85
511,43,0.8538205980066446,7,0.7,17,0.85
512,43,0.8977650256720023,8,0.8,17,0.85
513,43,0.8156146179401994,6,0.6,19,0.95
514,43,0.8482331621866506,4,0.4,18,0.9
515,43,0.8553307157958322,8,0.8,16,0.8
516,43,0.905919661733615,7,0.7,15,0.75
517,43,0.8405315614617941,7,0.7,18,0.9
518,43,0.8517064331017818,8,0.8,16,0.8
519,43,0.8933856840833586,7,0.7,17,0.85
520,43,0.9246451223195409,9,0.9,19,0.95
521,43,0.8844759891271519,8,0.8,17,0.85
522,43,0.9436726064633041,8,0.8,18,0.9
523,43,0.9398973119903352,7,0.7,17,0.85
524,43,0.9249471458773784,7,0.7,18,0.9
525,43,0.8310178193899125,7,0.7,18,0.9
526,43,0.8488372093023255,7,0.7,17,0.85
527,43,0.8526125037752944,8,0.8,16,0.8
528,43,0.8671096345514949,7,0.7,17,0.85
529,43,0.8982180610087588,8,0.8,17,0.85
530,43,0.9053156146179403,8,0.8,16,0.8
531,43,0.8950468136514649,7,0.7,17,0.85
532,43,0.9385382059800665,9,0.9,18,0.9
533,43,0.888100271821202,7,0.7,18,0.9
534,43,0.9065237088492902,8,0.8,17,0.85
535,43,0.9246451223195409,9,0.9,18,0.9
536,43,0.8740561763817577,7,0.7,16,0.8
537,43,0.9060706735125341,7,0.7,18,0.9
538,43,0.9083358501963152,8,0.8,17,0.85
539,43,0.8763213530655392,8,0.8,17,0.85
540,43,0.8501963153125943,8,0.8,16,0.8
541,43,0.8441558441558442,8,0.8,16,0.8
542,43,0.8826638477801267,8,0.8,17,0.85
543,43,0.9186046511627907,7,0.7,17,0.85
544,43,0.9092419208698279,7,0.7,17,0.85
545,43,0.8678646934460886,6,0.6,17,0.85
546,43,0.9414074297795227,8,0.8,18,0.9
547,43,0.9137722742373904,6,0.6,18,0.9
548,43,0.9041075203865901,6,0.6,17,0.85
549,43,0.8803986710963455,7,0.7,17,0.85
550,43,0.8755662941709452,7,0.7,17,0.85
551,43,0.8977650256720023,8,0.8,17,0.85
552,43,0.9160374509211718,7,0.7,19,0.95
553,43,0.9192086982784656,8,0.8,19,0.95
554,43,0.887496224705527,8,0.8,17,0.85
555,43,0.89927514346119,7,0.7,17,0.85
556,43,0.8805496828752641,7,0.7,17,0.85
557,43,0.8441558441558442,6,0.6,15,0.75
