bootstrap_iteration,valid_players,rank_correlation_with_original,top_10_overlap_count,top_10_overlap_rate,top_20_overlap_count,top_20_overlap_rate
241,82,0.8882902885253752,6,0.6,15,0.75
242,82,0.8669801155842883,7,0.7,15,0.75
243,82,0.8330231495086035,5,0.5,13,0.65
244,82,0.8895092565383487,6,0.6,17,0.85
245,82,0.8463447285075261,9,0.9,15,0.75
246,82,0.8738150433713172,8,0.8,16,0.8
247,82,0.8508070221264462,7,0.7,16,0.8
248,82,0.9148028428075444,7,0.7,17,0.85
249,82,0.8913594758437544,7,0.7,16,0.8
250,82,0.879409235859427,5,0.5,15,0.75
251,82,0.8954517256015934,6,0.6,17,0.85
252,82,0.9102752473307865,6,0.6,17,0.85
253,82,0.901045918089703,5,0.5,16,0.8
254,82,0.878451475277805,6,0.6,14,0.7
255,82,0.9027655336794332,8,0.8,16,0.8
256,82,0.9123866740675439,7,0.7,17,0.85
257,82,0.8752081496718582,8,0.8,15,0.75
258,82,0.8580555283464482,5,0.5,15,0.75
259,82,0.9194175074280864,8,0.8,17,0.85
260,82,0.8935579717242955,6,0.6,16,0.8
261,82,0.8949075434529447,7,0.7,16,0.8
262,82,0.8727049117880736,5,0.5,15,0.75
263,82,0.8666318390091532,7,0.7,18,0.9
264,82,0.9174584516929507,8,0.8,16,0.8
265,82,0.8696139571837485,5,0.5,16,0.8
266,82,0.8744898292356418,6,0.6,16,0.8
267,82,0.8554652213188799,6,0.6,16,0.8
268,82,0.8908805955529435,5,0.5,15,0.75
269,82,0.8911200356983491,6,0.6,15,0.75
270,82,0.8179819549199508,5,0.5,15,0.75
271,82,0.8601016532253677,7,0.7,18,0.9
272,82,0.8963224170394315,7,0.7,16,0.8
273,82,0.8559876361815827,5,0.5,15,0.75
274,82,0.9415113026632275,6,0.6,17,0.85
275,82,0.8201369162286001,8,0.8,13,0.65
276,82,0.8895963256821324,5,0.5,15,0.75
277,82,0.8160664337567072,6,0.6,15,0.75
278,82,0.9008282452302435,6,0.6,18,0.9
279,82,0.8756217281048313,6,0.6,16,0.8
280,82,0.8537238384432038,8,0.8,16,0.8
281,82,0.9011329872334869,6,0.6,17,0.85
282,82,0.9154558613859232,6,0.6,18,0.9
283,82,0.9161306472502476,8,0.8,16,0.8
284,82,0.8793003994296973,7,0.7,14,0.7
285,82,0.8958000021767287,7,0.7,15,0.75
286,82,0.8927525821442954,6,0.6,15,0.75
287,82,0.8538762094448253,5,0.5,16,0.8
288,82,0.8633232115453685,7,0.7,15,0.75
289,81,0.8345528455284552,6,0.6,14,0.7
290,82,0.8965183226129451,5,0.5,18,0.9
291,82,0.8758394009642909,6,0.6,16,0.8
292,82,0.9193522055702485,9,0.9,15,0.75
293,82,0.8718124530642898,5,0.5,15,0.75
294,82,0.8310858610594138,4,0.4,15,0.75
295,81,0.8654697380307137,6,0.6,15,0.75
296,82,0.9044851492691633,7,0.7,17,0.85
297,82,0.8685691274583429,5,0.5,17,0.85
298,82,0.8444509746302283,6,0.6,16,0.8
299,81,0.8182475158084914,7,0.7,13,0.65
300,82,0.8762312121113179,7,0.7,16,0.8
301,82,0.8788215191388862,6,0.6,18,0.9
302,82,0.8998922519345677,8,0.8,18,0.9
303,82,0.8455611062134717,7,0.7,17,0.85
304,82,0.8911418029842949,6,0.6,15,0.75
305,82,0.8249910209945472,7,0.7,16,0.8
306,82,0.8211817459540057,3,0.3,14,0.7
307,82,0.8985209129199726,6,0.6,14,0.7
308,82,0.8804105310129406,6,0.6,14,0.7
309,81,0.9145889792231255,7,0.7,16,0.8
310,82,0.9070754562967317,7,0.7,17,0.85
311,82,0.895669398461053,6,0.6,15,0.75
312,82,0.9077284748751101,5,0.5,18,0.9
313,82,0.8604281625145569,7,0.7,16,0.8
314,82,0.8777549221275346,6,0.6,15,0.75
315,82,0.8371589338383344,7,0.7,15,0.75
316,82,0.9062265321448394,7,0.7,15,0.75
317,82,0.8489350355350943,6,0.6,14,0.7
318,82,0.8948857761669987,7,0.7,16,0.8
319,82,0.8817165681696978,8,0.8,15,0.75
320,82,0.8790609592842915,6,0.6,17,0.85
321,82,0.9150640502388959,6,0.6,17,0.85
322,82,0.8559658688956369,6,0.6,15,0.75
323,82,0.8781467332745617,7,0.7,16,0.8
324,82,0.8993698370718647,7,0.7,15,0.75
325,82,0.8894439546805107,5,0.5,16,0.8
326,82,0.8315865086361707,5,0.5,14,0.7
327,82,0.9165442256832207,7,0.7,17,0.85
328,82,0.8755128916751015,6,0.6,15,0.75
329,82,0.7998280384410271,5,0.5,15,0.75
330,82,0.8548122027405014,6,0.6,14,0.7
331,82,0.8872672260859156,7,0.7,15,0.75
332,82,0.8943198267324038,4,0.4,16,0.8
333,82,0.8638020918361794,6,0.6,17,0.85
334,82,0.8876372699469965,6,0.6,15,0.75
335,82,0.8880943829518617,6,0.6,17,0.85
336,81,0.901490514905149,7,0.7,16,0.8
337,82,0.9149552138091663,6,0.6,15,0.75
338,82,0.9006976415145678,8,0.8,17,0.85
339,82,0.9242498449080877,7,0.7,17,0.85
340,82,0.8827396306091576,8,0.8,18,0.9
341,82,0.8550951774577987,8,0.8,15,0.75
342,82,0.8866142075075369,8,0.8,18,0.9
343,82,0.8900752059729433,7,0.7,15,0.75
344,82,0.8754911243891556,6,0.6,18,0.9
345,82,0.8916642178469977,7,0.7,17,0.85
346,82,0.8457787790729313,4,0.4,15,0.75
347,82,0.8592527290734756,6,0.6,17,0.85
348,82,0.86267019296699,5,0.5,16,0.8
349,82,0.9088168391724077,6,0.6,18,0.9
350,82,0.8658482167150988,5,0.5,17,0.85
351,82,0.8823695867480764,5,0.5,15,0.75
352,82,0.8865924402215911,7,0.7,17,0.85
353,82,0.8480643440972563,6,0.6,14,0.7
354,82,0.902395489818352,5,0.5,15,0.75
355,82,0.8490438719648242,8,0.8,18,0.9
356,82,0.8629531676842873,6,0.6,16,0.8
357,82,0.8111252598469759,9,0.9,15,0.75
358,82,0.8830443726124009,6,0.6,13,0.65
359,82,0.9064877395761909,8,0.8,18,0.9
360,82,0.89606120960808,8,0.8,14,0.7
361,81,0.9084688346883469,6,0.6,14,0.7
362,82,0.8687214984599645,8,0.8,15,0.75
363,82,0.9121472339221385,7,0.7,17,0.85
364,82,0.8915771487032139,6,0.6,16,0.8
365,82,0.873444999510236,6,0.6,15,0.75
366,82,0.8333714260837387,8,0.8,15,0.75
367,82,0.8715077110610463,6,0.6,15,0.75
368,82,0.841882434888606,6,0.6,13,0.65
369,82,0.9005235032270001,6,0.6,16,0.8
370,82,0.914149824229166,6,0.6,16,0.8
371,82,0.8863965346480773,7,0.7,16,0.8
372,82,0.9197657840032217,8,0.8,17,0.85
373,82,0.88702778594051,5,0.5,16,0.8
374,82,0.9140192205134903,7,0.7,16,0.8
375,82,0.8899228349713216,7,0.7,14,0.7
376,82,0.8864183019340234,6,0.6,17,0.85
377,82,0.8295403837572514,5,0.5,16,0.8
378,82,0.9211806575897084,6,0.6,16,0.8
379,82,0.8582296666340158,7,0.7,13,0.65
380,82,0.9206364754410595,6,0.6,16,0.8
381,82,0.8893568855367269,5,0.5,16,0.8
382,82,0.8858958870713205,7,0.7,18,0.9
383,82,0.8944286631621335,7,0.7,14,0.7
384,82,0.8902058096886191,8,0.8,17,0.85
385,81,0.8964092140921409,6,0.6,16,0.8
386,82,0.859992816795638,8,0.8,14,0.7
387,82,0.8728790500756414,6,0.6,15,0.75
388,82,0.9034838541156495,7,0.7,17,0.85
389,82,0.8779943622729399,9,0.9,16,0.8
390,82,0.9117554227751112,7,0.7,17,0.85
391,82,0.8943851285902418,8,0.8,15,0.75
392,82,0.88702778594051,9,0.9,14,0.7
393,82,0.8899446022572676,7,0.7,15,0.75
394,82,0.8962353478956477,7,0.7,15,0.75
395,82,0.8380078579902265,7,0.7,15,0.75
396,82,0.8648033869896933,7,0.7,16,0.8
397,82,0.8543768570215823,5,0.5,14,0.7
398,82,0.863540884404828,7,0.7,14,0.7
399,82,0.8914247777015923,6,0.6,17,0.85
400,82,0.8420348058902276,7,0.7,15,0.75
401,82,0.8936232735821334,6,0.6,16,0.8
402,82,0.8828266997529414,6,0.6,15,0.75
403,82,0.8926437457145656,6,0.6,16,0.8
404,82,0.837768417844821,7,0.7,15,0.75
405,82,0.8289526670367106,5,0.5,14,0.7
406,82,0.8536367692994199,5,0.5,14,0.7
407,82,0.8582514339199617,6,0.6,17,0.85
408,82,0.9008717798021354,7,0.7,17,0.85
409,82,0.8598622130799621,7,0.7,16,0.8
410,82,0.8735756032259119,5,0.5,13,0.65
411,82,0.8932314624351063,6,0.6,16,0.8
412,82,0.8967142281864586,5,0.5,16,0.8
413,82,0.8506546511248244,6,0.6,16,0.8
414,82,0.8705717177653705,6,0.6,14,0.7
415,82,0.8830443726124009,6,0.6,16,0.8
416,82,0.8891609799632133,5,0.5,15,0.75
417,82,0.8950381471686203,7,0.7,17,0.85
418,82,0.9057258845680826,7,0.7,17,0.85
419,82,0.8767753942599668,7,0.7,15,0.75
420,82,0.8537673730150955,6,0.6,17,0.85
421,82,0.9000228556502433,5,0.5,14,0.7
422,82,0.8601669550832056,7,0.7,16,0.8
423,82,0.8831749763280766,6,0.6,16,0.8
424,81,0.8729223125564588,7,0.7,16,0.8
425,82,0.8517430154221222,5,0.5,14,0.7
426,82,0.881107084163211,7,0.7,15,0.75
427,82,0.9099705053275433,8,0.8,15,0.75
428,82,0.8635626516907741,6,0.6,15,0.75
429,82,0.868003178023748,6,0.6,15,0.75
430,82,0.8761659102534801,5,0.5,16,0.8
431,82,0.915085817524842,6,0.6,17,0.85
432,82,0.9095786941805161,5,0.5,17,0.85
433,82,0.8328707785069819,8,0.8,14,0.7
434,82,0.860406395228611,8,0.8,14,0.7
435,82,0.8645639468442877,5,0.5,15,0.75
436,82,0.9075108020156506,7,0.7,19,0.95
437,82,0.8804540655848325,7,0.7,16,0.8
438,82,0.8653040345664501,7,0.7,14,0.7
439,82,0.8825872596075358,6,0.6,16,0.8
440,81,0.8839430894308943,7,0.7,15,0.75
441,82,0.8982814727745672,6,0.6,14,0.7
442,82,0.918677419705924,6,0.6,16,0.8
443,82,0.8602322569410433,7,0.7,15,0.75
444,82,0.9039845016924065,6,0.6,16,0.8
445,82,0.8811288514491572,7,0.7,14,0.7
446,82,0.9110806369107868,7,0.7,16,0.8
447,82,0.8763835831129397,4,0.4,15,0.75
448,82,0.9087950718864619,8,0.8,15,0.75
449,82,0.8788650537107782,8,0.8,15,0.75
450,82,0.8688085676037484,6,0.6,15,0.75
451,82,0.8174160054853561,7,0.7,14,0.7
452,82,0.8378554869886049,5,0.5,16,0.8
453,82,0.8976284541961886,7,0.7,17,0.85
454,82,0.8700928374745596,6,0.6,15,0.75
455,82,0.8948422415951067,6,0.6,18,0.9
456,82,0.8459746846464449,7,0.7,15,0.75
457,82,0.9025696281059197,7,0.7,16,0.8
458,82,0.8683079200269915,5,0.5,16,0.8
459,82,0.8902711115464568,6,0.6,16,0.8
460,82,0.8658917512869908,6,0.6,15,0.75
461,82,0.8559441016096909,7,0.7,16,0.8
462,82,0.8611247156648274,8,0.8,14,0.7
463,82,0.8629749349702333,7,0.7,14,0.7
464,82,0.894254524874566,7,0.7,17,0.85
465,82,0.9025696281059197,8,0.8,17,0.85
466,82,0.9280591199486293,6,0.6,17,0.85
467,82,0.8781031987026698,6,0.6,16,0.8
468,82,0.8463011939356343,5,0.5,14,0.7
469,82,0.815696389895626,7,0.7,13,0.65
470,82,0.8496098213994188,8,0.8,17,0.85
471,82,0.9127567179286249,8,0.8,17,0.85
472,82,0.9198528531470054,7,0.7,16,0.8
473,82,0.8984338437761887,8,0.8,15,0.75
474,82,0.834220350235631,5,0.5,16,0.8
475,82,0.8828049324669954,7,0.7,15,0.75
476,82,0.8991739314983511,6,0.6,16,0.8
477,82,0.9305188232605219,9,0.9,17,0.85
478,82,0.882021310172941,8,0.8,15,0.75
479,82,0.8890956781053755,7,0.7,16,0.8
480,82,0.9143457298026796,6,0.6,15,0.75
481,82,0.8644115758426661,7,0.7,16,0.8
482,82,0.8571413023367183,6,0.6,17,0.85
483,82,0.8664794680075315,8,0.8,15,0.75
484,82,0.8484779225302292,7,0.7,15,0.75
485,82,0.9038538979767309,6,0.6,16,0.8
486,82,0.8826307941794278,7,0.7,16,0.8
487,82,0.8512206005594194,6,0.6,16,0.8
488,82,0.8835450201891577,3,0.3,17,0.85
489,82,0.9031355775405145,7,0.7,16,0.8
490,82,0.920962984730249,7,0.7,16,0.8
491,82,0.8998487173626757,7,0.7,16,0.8
492,82,0.848673828103743,6,0.6,15,0.75
493,82,0.869853397329154,7,0.7,17,0.85
494,82,0.8777113875556426,6,0.6,17,0.85
495,82,0.7873771508799426,6,0.6,13,0.65
496,82,0.863997997409693,8,0.8,15,0.75
497,82,0.8547469008826635,6,0.6,15,0.75
498,82,0.923662128187547,7,0.7,16,0.8
499,82,0.8996528117891621,8,0.8,15,0.75
500,82,0.887963779236186,6,0.6,16,0.8
501,82,0.7969547566961613,7,0.7,12,0.6
502,82,0.8167412196210316,6,0.6,15,0.75
503,82,0.8305852134826569,6,0.6,13,0.65
504,82,0.8866142075075369,7,0.7,14,0.7
505,82,0.880258160011319,6,0.6,16,0.8
506,82,0.8765577214005071,8,0.8,17,0.85
507,82,0.8968448319021343,6,0.6,15,0.75
508,82,0.8778855258432102,7,0.7,16,0.8
509,82,0.9300834775416028,8,0.8,18,0.9
510,82,0.8957347003188908,8,0.8,15,0.75
511,82,0.8991086296405133,7,0.7,15,0.75
512,82,0.9267966173637641,7,0.7,14,0.7
513,82,0.8629096331123955,6,0.6,17,0.85
514,82,0.8836538566188874,5,0.5,15,0.75
515,82,0.8320436216410357,9,0.9,17,0.85
516,82,0.9125172777832196,6,0.6,18,0.9
517,82,0.8649992925632068,6,0.6,15,0.75
518,82,0.8668277445826668,8,0.8,14,0.7
519,82,0.8883773576691589,6,0.6,15,0.75
520,82,0.9052252369913257,8,0.8,16,0.8
521,82,0.8638238591221253,6,0.6,15,0.75
522,82,0.8635191171188821,5,0.5,14,0.7
523,82,0.8762312121113179,7,0.7,13,0.65
524,82,0.894776939737269,7,0.7,15,0.75
525,82,0.8560747053253666,6,0.6,15,0.75
526,82,0.8616035959556384,6,0.6,13,0.65
527,82,0.8033978733361631,9,0.9,15,0.75
528,82,0.8543768570215823,7,0.7,15,0.75
529,82,0.8769712998334803,7,0.7,15,0.75
530,82,0.8402063538707677,6,0.6,16,0.8
531,82,0.8892698163929431,7,0.7,18,0.9
532,82,0.8935797390102416,7,0.7,17,0.85
533,82,0.8587303142107726,5,0.5,16,0.8
534,82,0.8700493029026676,7,0.7,17,0.85
535,82,0.8932096951491604,7,0.7,16,0.8
536,82,0.8925784438567278,8,0.8,17,0.85
537,82,0.9100140398994352,7,0.7,16,0.8
538,82,0.8958653040345665,7,0.7,14,0.7
539,82,0.8964312534691612,6,0.6,17,0.85
540,82,0.8422524787496872,5,0.5,16,0.8
541,82,0.7954528139658906,6,0.6,14,0.7
542,82,0.9076196384453805,8,0.8,15,0.75
543,82,0.8986732839215943,7,0.7,13,0.65
544,82,0.8362664751145504,6,0.6,14,0.7
545,82,0.871202969057803,6,0.6,14,0.7
546,82,0.9021778169588925,8,0.8,17,0.85
547,82,0.8958653040345665,5,0.5,16,0.8
548,82,0.894776939737269,5,0.5,15,0.75
549,82,0.8783426388480753,8,0.8,14,0.7
550,82,0.8872889933718615,7,0.7,14,0.7
551,81,0.8640243902439024,7,0.7,17,0.85
552,82,0.8955387947453772,5,0.5,15,0.75
553,82,0.8756652626767231,6,0.6,14,0.7
554,82,0.810232801123192,7,0.7,15,0.75
555,82,0.901960144099433,7,0.7,15,0.75
556,82,0.8925566765707819,5,0.5,15,0.75
557,82,0.8667406754388829,7,0.7,14,0.7
