bootstrap_iteration,valid_players,rank_correlation_with_original,top_10_overlap_count,top_10_overlap_rate,top_20_overlap_count,top_20_overlap_rate
1298,59,0.8734658094681473,7,0.7,15,0.75
1299,59,0.9030976037405027,8,0.8,16,0.8
1300,59,0.9145528930450032,9,0.9,14,0.7
1301,59,0.8913500876680305,8,0.8,17,0.85
1302,59,0.9122735242548219,8,0.8,15,0.75
1303,59,0.8569257744009353,7,0.7,15,0.75
1304,59,0.9195207481005262,7,0.7,15,0.75
1305,59,0.9088836937463473,6,0.6,17,0.85
1306,59,0.8911163062536529,5,0.5,17,0.85
1307,59,0.9117475160724724,9,0.9,15,0.75
1308,59,0.9258328462887201,8,0.8,16,0.8
1309,59,0.9126826417299827,6,0.6,18,0.9
1310,59,0.9054938632378726,7,0.7,17,0.85
1311,59,0.8796025715955583,7,0.7,17,0.85
1312,59,0.8893629456458212,8,0.8,17,0.85
1313,59,0.8292226767971947,6,0.6,17,0.85
1314,59,0.876855639976622,7,0.7,16,0.8
1315,59,0.8869082407948569,6,0.6,15,0.75
1316,59,0.8617182933956752,6,0.6,16,0.8
1317,59,0.9223261250730569,6,0.6,17,0.85
1318,59,0.8335476329631796,5,0.5,16,0.8
1319,59,0.9254237288135595,7,0.7,16,0.8
1320,59,0.9379310344827587,5,0.5,18,0.9
1321,59,0.859731151373466,6,0.6,17,0.85
1322,59,0.8818819403857394,6,0.6,16,0.8
1323,59,0.9136177673874929,7,0.7,17,0.85
1324,59,0.9064874342489774,8,0.8,17,0.85
1325,59,0.818760958503799,7,0.7,17,0.85
1326,59,0.9116306253652835,7,0.7,16,0.8
1327,59,0.9432495616598483,8,0.8,18,0.9
1328,59,0.8208065458796027,7,0.7,17,0.85
1329,59,0.906136762127411,6,0.6,18,0.9
1330,59,0.8817650496785506,8,0.8,17,0.85
1331,59,0.8934541203974287,6,0.6,18,0.9
1332,59,0.9244301578024549,7,0.7,17,0.85
1333,59,0.914669783752192,7,0.7,18,0.9
1334,59,0.8511981297486851,8,0.8,15,0.75
1335,59,0.8598480420806548,5,0.5,18,0.9
1336,59,0.8916423144360025,8,0.8,17,0.85
1337,59,0.8976621858562246,7,0.7,16,0.8
1338,59,0.869783752191701,6,0.6,16,0.8
1339,59,0.889772063120982,5,0.5,16,0.8
1340,59,0.908240794856809,8,0.8,17,0.85
1341,59,0.9042080654587962,8,0.8,17,0.85
1342,59,0.9215078901227355,6,0.6,17,0.85
1343,59,0.9177673874926945,8,0.8,16,0.8
1344,59,0.8780829924021042,7,0.7,15,0.75
1345,59,0.8917592051431913,8,0.8,16,0.8
1346,59,0.8538281706604326,6,0.6,15,0.75
1347,59,0.9306838106370546,7,0.7,17,0.85
1348,59,0.8988310929281124,8,0.8,17,0.85
1349,59,0.8706604324956168,8,0.8,15,0.75
1350,59,0.8067796610169492,7,0.7,15,0.75
1351,59,0.8517241379310346,6,0.6,15,0.75
1352,59,0.9071303331385158,8,0.8,16,0.8
1353,59,0.8970777323202807,7,0.7,15,0.75
1354,59,0.8759789596727061,8,0.8,17,0.85
1355,59,0.8228521332554063,6,0.6,16,0.8
1356,59,0.9118059614260667,8,0.8,17,0.85
1357,59,0.8697253068381066,6,0.6,17,0.85
1358,59,0.9248977206312101,7,0.7,17,0.85
1359,59,0.9257744009351259,7,0.7,17,0.85
1360,59,0.8582115721800118,5,0.5,16,0.8
1361,59,0.887843366452367,8,0.8,16,0.8
1362,59,0.9377556984219755,6,0.6,16,0.8
1363,59,0.9049678550555232,7,0.7,18,0.9
1364,59,0.9182349503214495,7,0.7,15,0.75
1365,59,0.9399181765049681,7,0.7,19,0.95
1366,59,0.9005844535359441,6,0.6,17,0.85
1367,59,0.8699590882524839,6,0.6,16,0.8
1368,59,0.918585622443016,5,0.5,16,0.8
1369,59,0.9060198714202222,6,0.6,17,0.85
1370,59,0.9130333138515491,8,0.8,16,0.8
1371,59,0.8968439509059032,6,0.6,17,0.85
1372,59,0.8725306838106371,9,0.9,17,0.85
1373,59,0.8794856808883695,7,0.7,17,0.85
1374,59,0.8167153711279954,7,0.7,14,0.7
1375,59,0.8724722384570427,6,0.6,17,0.85
1376,59,0.8769725306838108,8,0.8,18,0.9
1377,59,0.840970192869667,8,0.8,14,0.7
1378,59,0.9099941554646407,7,0.7,17,0.85
1379,59,0.852542372881356,5,0.5,17,0.85
1380,59,0.9222092343658681,8,0.8,16,0.8
1381,59,0.8758036236119229,8,0.8,15,0.75
1382,59,0.8614260666277033,6,0.6,14,0.7
1383,59,0.9054938632378726,8,0.8,16,0.8
1384,59,0.8336645236703683,6,0.6,15,0.75
1385,59,0.8704850964348335,4,0.4,17,0.85
1386,59,0.885856224430158,7,0.7,16,0.8
1387,59,0.9014026884862655,9,0.9,17,0.85
1388,59,0.9209234365867914,6,0.6,18,0.9
1389,59,0.9095850379894801,9,0.9,17,0.85
1390,59,0.8986557568673293,9,0.9,16,0.8
1391,59,0.87895967270602,7,0.7,16,0.8
1392,59,0.8975452951490358,7,0.7,16,0.8
1393,59,0.8664523670368207,8,0.8,14,0.7
1394,59,0.893512565751023,7,0.7,16,0.8
1395,59,0.9181180596142609,6,0.6,17,0.85
1396,59,0.9184102863822328,8,0.8,16,0.8
1397,59,0.9260666277030977,6,0.6,18,0.9
1398,59,0.880187025131502,8,0.8,17,0.85
1399,59,0.8497954412624197,8,0.8,17,0.85
1400,59,0.9392168322618353,9,0.9,17,0.85
1401,59,0.9297486849795443,7,0.7,18,0.9
1402,59,0.8569257744009353,6,0.6,15,0.75
1403,59,0.8928696668614846,9,0.9,17,0.85
1404,59,0.8678550555230861,9,0.9,16,0.8
1405,59,0.8853302162478084,7,0.7,18,0.9
1406,59,0.8793103448275863,7,0.7,16,0.8
1407,59,0.8934541203974287,6,0.6,17,0.85
1408,59,0.9371127995324373,6,0.6,15,0.75
1409,59,0.8836937463471655,7,0.7,17,0.85
1410,59,0.928053769725307,8,0.8,15,0.75
1411,59,0.8659848042080656,6,0.6,15,0.75
1412,59,0.8835184102863823,6,0.6,16,0.8
1413,59,0.9174751607247225,6,0.6,19,0.95
1414,59,0.9109877264757453,7,0.7,17,0.85
1415,59,0.8634716540035069,6,0.6,16,0.8
1416,59,0.9167153711279955,6,0.6,18,0.9
1417,59,0.9319111630625366,7,0.7,18,0.9
1418,59,0.8504383401519581,6,0.6,16,0.8
1419,59,0.9365283459964935,7,0.7,17,0.85
1420,59,0.8363530099357102,7,0.7,13,0.65
1421,59,0.8880771478667447,8,0.8,14,0.7
1422,59,0.9175920514319112,7,0.7,17,0.85
1423,59,0.9331385154880188,7,0.7,18,0.9
1424,59,0.8516072472238458,7,0.7,17,0.85
1425,59,0.916656925774401,6,0.6,15,0.75
1426,59,0.9049678550555232,7,0.7,17,0.85
1427,59,0.8794856808883695,8,0.8,16,0.8
1428,59,0.8972530683810638,7,0.7,18,0.9
1429,59,0.9238457042665109,7,0.7,17,0.85
1430,59,0.9279368790181182,7,0.7,15,0.75
1431,59,0.8603156049094098,8,0.8,16,0.8
1432,59,0.9196960841613093,5,0.5,17,0.85
1433,59,0.8941554646405612,7,0.7,16,0.8
1434,59,0.932729398012858,8,0.8,19,0.95
1435,59,0.9045002922267682,7,0.7,15,0.75
1436,59,0.8676797194623028,7,0.7,17,0.85
1437,59,0.8644652250146114,8,0.8,17,0.85
1438,59,0.9170660432495619,8,0.8,18,0.9
1439,59,0.8735242548217418,6,0.6,18,0.9
1440,59,0.9241963763880773,8,0.8,17,0.85
1441,59,0.9239041496201054,8,0.8,15,0.75
1442,59,0.9068965517241382,6,0.6,16,0.8
1443,59,0.87323202805377,7,0.7,17,0.85
1444,59,0.8149035651665694,8,0.8,14,0.7
1445,59,0.9395675043834018,8,0.8,19,0.95
1446,59,0.87656341320865,6,0.6,19,0.95
1447,59,0.9045002922267682,8,0.8,17,0.85
1448,59,0.9403272939801287,7,0.7,16,0.8
1449,59,0.897428404441847,9,0.9,15,0.75
1450,59,0.8590298071303334,7,0.7,15,0.75
1451,59,0.9131502045587376,8,0.8,17,0.85
1452,59,0.9050263004091176,7,0.7,17,0.85
1453,59,0.9019286966686151,6,0.6,15,0.75
1454,59,0.8745762711864408,7,0.7,17,0.85
1455,59,0.8492694330800703,6,0.6,14,0.7
1456,59,0.9223261250730569,7,0.7,18,0.9
1457,59,0.9057860900058446,7,0.7,17,0.85
1458,59,0.9074225599064876,8,0.8,17,0.85
1459,59,0.9059029807130334,8,0.8,17,0.85
1460,59,0.9006428988895384,8,0.8,17,0.85
1461,59,0.8979544126241964,7,0.7,15,0.75
1462,59,0.890064289888954,6,0.6,16,0.8
1463,59,0.8890707188778494,7,0.7,16,0.8
1464,59,0.8817650496785506,7,0.7,16,0.8
1465,59,0.8753360607831678,7,0.7,16,0.8
1466,59,0.8962010520163647,6,0.6,15,0.75
1467,59,0.8821741671537114,6,0.6,16,0.8
1468,59,0.9197545295149038,8,0.8,15,0.75
1469,59,0.7954997077732322,6,0.6,15,0.75
1470,59,0.8947983635300996,6,0.6,18,0.9
1471,59,0.9485680888369377,8,0.8,18,0.9
1472,59,0.9254821741671538,8,0.8,16,0.8
1473,59,0.8951490356516659,7,0.7,15,0.75
1474,59,0.8290473407364116,6,0.6,15,0.75
1475,59,0.8931618936294566,8,0.8,17,0.85
1476,59,0.7967855055523086,5,0.5,15,0.75
1477,59,0.8603156049094098,7,0.7,16,0.8
1478,59,0.8709526592635887,6,0.6,17,0.85
1479,59,0.8965517241379313,7,0.7,15,0.75
1480,59,0.8957334891876098,6,0.6,17,0.85
1481,59,0.8708357685563999,7,0.7,17,0.85
1482,59,0.9111630625365286,8,0.8,18,0.9
1483,59,0.9002922267679722,6,0.6,15,0.75
1484,59,0.8513150204558739,7,0.7,16,0.8
1485,59,0.8562828755113969,7,0.7,17,0.85
1486,59,0.9118059614260667,8,0.8,17,0.85
1487,59,0.8964348334307424,7,0.7,17,0.85
1488,59,0.9212156633547635,8,0.8,17,0.85
1489,59,0.9172413793103451,5,0.5,17,0.85
1490,59,0.9061952074810055,8,0.8,16,0.8
1491,59,0.9051431911163065,7,0.7,18,0.9
1492,59,0.8625365283459966,4,0.4,17,0.85
1493,59,0.9173582700175337,8,0.8,16,0.8
1494,59,0.8654003506721217,6,0.6,15,0.75
1495,59,0.9153711279953246,8,0.8,16,0.8
1496,59,0.9019286966686151,5,0.5,16,0.8
1497,59,0.8870835768556401,7,0.7,16,0.8
1498,59,0.9129748684979546,6,0.6,17,0.85
1499,59,0.8347749853886617,7,0.7,16,0.8
1500,59,0.9564582115721801,6,0.6,16,0.8
1501,59,0.8680888369374636,8,0.8,16,0.8
1502,59,0.9459380479251901,7,0.7,18,0.9
1503,59,0.9369959088252485,7,0.7,19,0.95
1504,59,0.8682057276446523,8,0.8,17,0.85
1505,59,0.8803623611922853,6,0.6,17,0.85
1506,59,0.8971946230274694,6,0.6,18,0.9
1507,59,0.92729398012858,5,0.5,16,0.8
1508,59,0.9136177673874929,7,0.7,16,0.8
1509,59,0.9207481005260083,5,0.5,18,0.9
1510,59,0.9295149035651666,7,0.7,17,0.85
1511,59,0.9108708357685565,9,0.9,15,0.75
1512,59,0.9114552893045004,6,0.6,18,0.9
1513,59,0.8895382817066044,4,0.4,16,0.8
1514,59,0.9386908240794857,8,0.8,18,0.9
1515,59,0.8956750438340153,7,0.7,16,0.8
1516,59,0.9031560490940971,7,0.7,17,0.85
1517,59,0.8777323202805378,8,0.8,16,0.8
1518,59,0.8969023962594976,7,0.7,16,0.8
1519,59,0.8550555230859148,7,0.7,16,0.8
1520,59,0.8944476914085331,8,0.8,14,0.7
1521,59,0.885271770894214,6,0.6,16,0.8
1522,59,0.9087083576855642,6,0.6,18,0.9
1523,59,0.8665692577440095,6,0.6,16,0.8
1524,59,0.9038573933372297,7,0.7,17,0.85
1525,59,0.8533606078316776,6,0.6,16,0.8
1526,59,0.8826417299824665,8,0.8,17,0.85
1527,59,0.9012273524254822,9,0.9,14,0.7
1528,59,0.9473991817650499,6,0.6,17,0.85
1529,59,0.9035067212156636,7,0.7,17,0.85
1530,59,0.8976621858562246,7,0.7,17,0.85
1531,59,0.8875511396843953,7,0.7,17,0.85
1532,59,0.8997077732320281,7,0.7,17,0.85
1533,59,0.8930450029222678,6,0.6,16,0.8
1534,59,0.885096434833431,8,0.8,18,0.9
1535,59,0.8776154295733489,9,0.9,17,0.85
1536,59,0.9277030976037406,8,0.8,16,0.8
1537,59,0.923261250730567,6,0.6,18,0.9
1538,59,0.8854471069549972,7,0.7,16,0.8
1539,59,0.8632963179427237,7,0.7,17,0.85
1540,59,0.8960841613091761,7,0.7,16,0.8
1541,59,0.9168907071887786,8,0.8,16,0.8
1542,59,0.9028053769725309,8,0.8,18,0.9
1543,59,0.898480420806546,7,0.7,17,0.85
1544,59,0.910344827586207,7,0.7,17,0.85
1545,59,0.8995324371712449,7,0.7,17,0.85
1546,59,0.8985388661601406,7,0.7,17,0.85
1547,59,0.8207481005260083,7,0.7,16,0.8
1548,59,0.8770894213909995,7,0.7,17,0.85
1549,59,0.9156633547632963,7,0.7,17,0.85
1550,59,0.9176504967855057,7,0.7,16,0.8
1551,59,0.8979544126241964,8,0.8,18,0.9
1552,59,0.8922267679719463,7,0.7,15,0.75
1553,59,0.9001753360607834,6,0.6,17,0.85
1554,59,0.8893629456458212,8,0.8,16,0.8
1555,59,0.8948568088836939,7,0.7,16,0.8
1556,59,0.8617182933956752,6,0.6,15,0.75
1557,59,0.8708942139099942,7,0.7,16,0.8
1558,59,0.8614845119812976,6,0.6,15,0.75
1559,59,0.9119228521332555,7,0.7,16,0.8
1560,59,0.8773816481589716,7,0.7,14,0.7
1561,59,0.8814143775569844,7,0.7,18,0.9
1562,59,0.9080070134424313,6,0.6,17,0.85
1563,59,0.871303331385155,7,0.7,16,0.8
1564,59,0.8508474576271189,6,0.6,15,0.75
1565,59,0.901168907071888,8,0.8,16,0.8
1566,59,0.8638223261250731,8,0.8,14,0.7
1567,59,0.9322618351841031,7,0.7,17,0.85
1568,59,0.9019286966686151,8,0.8,16,0.8
1569,59,0.8928112215078902,6,0.6,18,0.9
1570,59,0.8995908825248393,7,0.7,15,0.75
1571,59,0.8940385739333724,7,0.7,17,0.85
1572,59,0.9305084745762714,7,0.7,16,0.8
1573,59,0.8872004675628289,7,0.7,15,0.75
1574,59,0.9434833430742259,8,0.8,17,0.85
1575,59,0.8900058445353596,8,0.8,17,0.85
1576,59,0.886031560490941,7,0.7,16,0.8
1577,59,0.9090590298071305,6,0.6,18,0.9
1578,59,0.9037989479836354,6,0.6,17,0.85
1579,59,0.7955581531268265,6,0.6,13,0.65
1580,59,0.8957919345412041,6,0.6,16,0.8
1581,59,0.9334891876095851,7,0.7,18,0.9
1582,59,0.8872004675628289,8,0.8,17,0.85
1583,59,0.9039742840444185,6,0.6,18,0.9
1584,59,0.8888953828170663,9,0.9,18,0.9
1585,59,0.8461718293395676,7,0.7,16,0.8
1586,59,0.918293395675044,7,0.7,17,0.85
1587,59,0.9161309175920516,7,0.7,17,0.85
1588,59,0.8775569842197546,6,0.6,17,0.85
1589,59,0.8545295149035652,7,0.7,16,0.8
1590,59,0.9188778492109879,7,0.7,16,0.8
1591,59,0.8717124488603156,7,0.7,15,0.75
1592,59,0.9490356516656927,8,0.8,18,0.9
1593,59,0.8849210987726478,7,0.7,16,0.8
1594,59,0.9116306253652835,7,0.7,16,0.8
1595,59,0.9183518410286383,6,0.6,17,0.85
1596,59,0.9236119228521333,7,0.7,19,0.95
1597,59,0.9157218001168907,7,0.7,17,0.85
1598,59,0.9002337814143777,7,0.7,16,0.8
1599,59,0.846522501461134,8,0.8,17,0.85
1600,59,0.8593804792518996,7,0.7,15,0.75
1601,59,0.9190531852717709,8,0.8,17,0.85
1602,59,0.9259497369959089,8,0.8,17,0.85
1603,59,0.9148451198129749,8,0.8,15,0.75
1604,59,0.8689655172413796,7,0.7,17,0.85
1605,59,0.9322033898305087,7,0.7,17,0.85
1606,59,0.8899473991817652,7,0.7,16,0.8
1607,59,0.8500876680303917,7,0.7,13,0.65
1608,59,0.8767387492694332,6,0.6,16,0.8
1609,59,0.9074810052600819,7,0.7,18,0.9
1610,59,0.8753945061367623,7,0.7,16,0.8
1611,59,0.9105786090005845,8,0.8,18,0.9
1612,59,0.9085914669783755,7,0.7,16,0.8
1613,59,0.9093512565751024,7,0.7,17,0.85
1614,59,0.8709526592635887,9,0.9,18,0.9
1615,59,0.9234950321449445,8,0.8,17,0.85
1616,59,0.9158386908240795,8,0.8,16,0.8
1617,59,0.8719462302746933,7,0.7,16,0.8
1618,59,0.9241379310344828,7,0.7,17,0.85
1619,59,0.8814728229105788,6,0.6,17,0.85
1620,59,0.8999415546464057,8,0.8,15,0.75
1621,59,0.9030976037405027,8,0.8,17,0.85
1622,59,0.8183518410286383,8,0.8,15,0.75
1623,59,0.9285213325540621,7,0.7,16,0.8
1624,59,0.8888953828170663,7,0.7,16,0.8
1625,59,0.8285797779076564,6,0.6,15,0.75
1626,59,0.9025131502045589,5,0.5,16,0.8
1627,59,0.9199298655756868,9,0.9,16,0.8
1628,59,0.8862068965517242,6,0.6,15,0.75
1629,59,0.902980713033314,7,0.7,15,0.75
1630,59,0.9129164231443603,8,0.8,17,0.85
1631,59,0.9082992402104033,7,0.7,17,0.85
1632,59,0.8845704266510814,6,0.6,16,0.8
1633,59,0.8485096434833431,7,0.7,17,0.85
1634,59,0.8818819403857394,6,0.6,16,0.8
1635,59,0.9066043249561662,9,0.9,17,0.85
1636,59,0.9088836937463473,7,0.7,19,0.95
1637,59,0.9045002922267682,7,0.7,16,0.8
1638,59,0.8976037405026303,8,0.8,18,0.9
1639,59,0.9075978959672707,8,0.8,16,0.8
1640,59,0.8286966686148451,6,0.6,17,0.85
1641,59,0.9180011689070721,7,0.7,18,0.9
1642,59,0.8836353009935711,7,0.7,17,0.85
1643,59,0.8963763880771479,7,0.7,14,0.7
1644,59,0.8789012273524257,6,0.6,17,0.85
1645,59,0.9170075978959674,6,0.6,17,0.85
1646,59,0.8895967270601988,7,0.7,14,0.7
1647,59,0.9224430157802456,7,0.7,17,0.85
1648,59,0.898480420806546,9,0.9,17,0.85
1649,59,0.8994155464640563,7,0.7,15,0.75
1650,59,0.9335476329631794,7,0.7,18,0.9
1651,59,0.8940970192869668,8,0.8,16,0.8
1652,59,0.8780245470485097,9,0.9,18,0.9
1653,59,0.8853886616014028,8,0.8,16,0.8
1654,59,0.8880187025131503,7,0.7,17,0.85
1655,59,0.9092928112215081,6,0.6,18,0.9
1656,59,0.9012273524254822,8,0.8,16,0.8
1657,59,0.8939216832261836,6,0.6,15,0.75
1658,59,0.8655756867329049,7,0.7,16,0.8
1659,59,0.9094097019286969,7,0.7,17,0.85
1660,59,0.9234365867913502,6,0.6,17,0.85
1661,59,0.9275277615429574,7,0.7,17,0.85
1662,59,0.9092343658679136,7,0.7,17,0.85
1663,59,0.8800116890707191,6,0.6,15,0.75
1664,59,0.869199298655757,8,0.8,17,0.85
1665,59,0.8732904734073642,7,0.7,18,0.9
1666,59,0.9037405026300411,7,0.7,17,0.85
1667,59,0.910344827586207,6,0.6,17,0.85
1668,59,0.9004091174751608,6,0.6,15,0.75
1669,59,0.8900058445353596,8,0.8,16,0.8
1670,59,0.897720631209819,7,0.7,18,0.9
1671,59,0.8557568673290474,9,0.9,17,0.85
1672,59,0.8655756867329049,6,0.6,16,0.8
1673,59,0.8700759789596728,7,0.7,18,0.9
1674,59,0.841554646405611,8,0.8,15,0.75
1675,59,0.8784336645236703,9,0.9,16,0.8
1676,59,0.9257159555815315,8,0.8,18,0.9
1677,59,0.9286382232612509,8,0.8,16,0.8
1678,59,0.8590882524839276,7,0.7,15,0.75
1679,59,0.8717708942139101,7,0.7,16,0.8
1680,59,0.8860900058445353,8,0.8,17,0.85
1681,59,0.8104032729398014,6,0.6,17,0.85
1682,59,0.8827586206896553,7,0.7,17,0.85
1683,59,0.9085914669783755,5,0.5,16,0.8
1684,59,0.9045002922267682,7,0.7,19,0.95
1685,59,0.9271770894213912,7,0.7,17,0.85
1686,59,0.8834015195791937,9,0.9,16,0.8
1687,59,0.9130333138515491,5,0.5,18,0.9
1688,59,0.9081239041496202,6,0.6,16,0.8
1689,59,0.9095850379894801,7,0.7,17,0.85
1690,59,0.8924605493863239,7,0.7,14,0.7
1691,59,0.8738164815897138,7,0.7,16,0.8
1692,59,0.897428404441847,7,0.7,18,0.9
1693,59,0.9107539450613678,6,0.6,16,0.8
1694,59,0.8690824079485682,6,0.6,14,0.7
1695,59,0.9150204558737581,7,0.7,16,0.8
1696,59,0.9057860900058446,7,0.7,16,0.8
1697,59,0.8329631794272357,7,0.7,15,0.75
1698,59,0.879076563413209,7,0.7,16,0.8
1699,59,0.9135593220338984,7,0.7,16,0.8
1700,59,0.8414962010520165,5,0.5,18,0.9
1701,59,0.8471654003506723,8,0.8,17,0.85
1702,59,0.9045587375803626,5,0.5,16,0.8
1703,59,0.9239041496201054,9,0.9,17,0.85
1704,59,0.8688486265341908,7,0.7,16,0.8
1705,59,0.9036820572764467,9,0.9,17,0.85
1706,59,0.8464056107539452,8,0.8,15,0.75
1707,59,0.9354763296317945,6,0.6,18,0.9
1708,59,0.8888369374634718,8,0.8,16,0.8
1709,59,0.9148451198129749,7,0.7,16,0.8
1710,59,0.9213325540619522,8,0.8,18,0.9
1711,59,0.8886031560490942,6,0.6,17,0.85
1712,59,0.899357101110462,7,0.7,16,0.8
1713,59,0.9175336060783168,6,0.6,16,0.8
1714,59,0.8892460549386326,6,0.6,18,0.9
1715,59,0.8510227936879019,6,0.6,15,0.75
1716,59,0.87323202805377,7,0.7,17,0.85
1717,59,0.9222676797194624,7,0.7,17,0.85
1718,59,0.9016364699006431,7,0.7,16,0.8
1719,59,0.8611338398597314,7,0.7,18,0.9
1720,59,0.8661601402688488,6,0.6,17,0.85
1721,59,0.8656925774400936,7,0.7,17,0.85
1722,59,0.8966686148451201,8,0.8,18,0.9
1723,59,0.8778492109877266,7,0.7,16,0.8
1724,59,0.8606078316773818,6,0.6,15,0.75
1725,59,0.8523085914669785,7,0.7,16,0.8
1726,59,0.8786674459380481,6,0.6,15,0.75
1727,59,0.843074225599065,6,0.6,16,0.8
1728,59,0.8962594973699591,8,0.8,17,0.85
1729,59,0.9002922267679722,6,0.6,15,0.75
1730,59,0.8923436586791351,5,0.5,14,0.7
1731,59,0.8931034482758622,8,0.8,17,0.85
1732,59,0.8846873173582702,6,0.6,16,0.8
1733,59,0.9229690239625952,6,0.6,16,0.8
1734,59,0.8773232028053772,7,0.7,16,0.8
1735,59,0.8714786674459383,7,0.7,17,0.85
1736,59,0.9200467562828756,9,0.9,16,0.8
1737,59,0.8952659263588547,9,0.9,15,0.75
1738,59,0.9288135593220341,7,0.7,17,0.85
1739,59,0.9175920514319112,7,0.7,16,0.8
1740,59,0.87323202805377,6,0.6,17,0.85
1741,59,0.8914669783752193,6,0.6,16,0.8
1742,59,0.9072472238457043,6,0.6,17,0.85
1743,59,0.8897136177673876,7,0.7,17,0.85
1744,59,0.8767387492694332,7,0.7,16,0.8
1745,59,0.8756867329047343,6,0.6,17,0.85
1746,59,0.8031560490940971,5,0.5,16,0.8
1747,59,0.9233196960841613,8,0.8,16,0.8
1748,59,0.9046171829339569,7,0.7,15,0.75
1749,59,0.9291642314436005,8,0.8,17,0.85
1750,59,0.8562828755113969,8,0.8,14,0.7
1751,59,0.8592051431911164,8,0.8,17,0.85
1752,59,0.8709526592635887,7,0.7,16,0.8
1753,59,0.8883109292811223,8,0.8,17,0.85
1754,59,0.8651081239041498,6,0.6,17,0.85
1755,59,0.9244886031560493,8,0.8,18,0.9
1756,59,0.9407948568088839,9,0.9,16,0.8
1757,59,0.9097019286966687,7,0.7,17,0.85
1758,59,0.8759205143191117,8,0.8,16,0.8
1759,59,0.8556399766218588,7,0.7,15,0.75
1760,59,0.8487434248977207,7,0.7,15,0.75
1761,59,0.9054938632378726,6,0.6,17,0.85
1762,59,0.8950905902980715,6,0.6,17,0.85
1763,59,0.7819403857393339,8,0.8,14,0.7
1764,59,0.9219754529514904,7,0.7,19,0.95
1765,59,0.8952659263588547,7,0.7,14,0.7
1766,59,0.8808299240210405,6,0.6,16,0.8
1767,59,0.890064289888954,7,0.7,17,0.85
1768,59,0.8797194623027471,6,0.6,16,0.8
1769,59,0.9144944476914088,8,0.8,18,0.9
1770,59,0.8689070718877852,7,0.7,16,0.8
1771,59,0.8713617767387495,7,0.7,16,0.8
1772,59,0.9207481005260083,8,0.8,18,0.9
1773,59,0.8831677381648161,7,0.7,18,0.9
1774,59,0.8657510227936881,7,0.7,17,0.85
1775,59,0.9208649912331971,8,0.8,17,0.85
1776,59,0.8828170660432497,8,0.8,16,0.8
1777,59,0.9001168907071889,7,0.7,20,1.0
1778,59,0.9246639392168324,7,0.7,16,0.8
1779,59,0.8977790765634134,10,1.0,17,0.85
1780,59,0.9048509643483345,7,0.7,17,0.85
1781,59,0.9394506136762129,6,0.6,18,0.9
1782,59,0.8952074810052603,6,0.6,18,0.9
1783,59,0.9219754529514904,7,0.7,16,0.8
1784,59,0.9002337814143777,6,0.6,16,0.8
1785,59,0.8595558153126828,6,0.6,17,0.85
1786,59,0.8942723553477501,7,0.7,15,0.75
1787,59,0.9449444769140855,8,0.8,18,0.9
1788,59,0.9219754529514904,8,0.8,17,0.85
1789,59,0.9006428988895384,8,0.8,15,0.75
1790,59,0.902980713033314,7,0.7,17,0.85
1791,59,0.9223261250730569,5,0.5,18,0.9
1792,59,0.8919929865575688,6,0.6,16,0.8
1793,59,0.8749269433080072,6,0.6,15,0.75
1794,59,0.8738749269433082,7,0.7,16,0.8
1795,59,0.916656925774401,7,0.7,17,0.85
1796,59,0.920397428404442,6,0.6,16,0.8
1797,59,0.9257744009351259,8,0.8,17,0.85
1798,59,0.943074225599065,7,0.7,19,0.95
1799,59,0.8895967270601988,6,0.6,16,0.8
1800,59,0.8985388661601406,6,0.6,18,0.9
1801,59,0.9137346580946817,6,0.6,16,0.8
1802,59,0.8711279953243719,7,0.7,14,0.7
1803,59,0.8926943308007016,6,0.6,16,0.8
1804,59,0.9004675628287552,6,0.6,17,0.85
1805,59,0.8926943308007016,7,0.7,17,0.85
1806,59,0.8258328462887202,8,0.8,16,0.8
1807,59,0.9222676797194624,7,0.7,18,0.9
1808,59,0.8467562828755115,7,0.7,16,0.8
1809,59,0.9108708357685565,9,0.9,17,0.85
1810,59,0.8915838690824082,7,0.7,15,0.75
1811,59,0.8749853886616015,6,0.6,15,0.75
1812,59,0.8253068381063707,7,0.7,15,0.75
1813,59,0.9033313851548803,7,0.7,17,0.85
1814,59,0.8521332554061953,6,0.6,15,0.75
1815,59,0.8973115137346582,8,0.8,16,0.8
1816,59,0.8832846288720049,8,0.8,16,0.8
1817,59,0.8904734073641147,6,0.6,16,0.8
1818,59,0.8130333138515489,9,0.9,15,0.75
1819,59,0.900876680303916,8,0.8,17,0.85
1820,59,0.905084745762712,7,0.7,18,0.9
1821,59,0.887960257159556,8,0.8,18,0.9
1822,59,0.8842781998831093,7,0.7,17,0.85
1823,59,0.8790181180596145,8,0.8,16,0.8
1824,59,0.9148451198129749,7,0.7,17,0.85
1825,59,0.9072472238457043,7,0.7,16,0.8
1826,59,0.8933372296902398,5,0.5,15,0.75
1827,59,0.9254821741671538,6,0.6,19,0.95
1828,59,0.9092343658679136,8,0.8,18,0.9
1829,59,0.885096434833431,9,0.9,16,0.8
1830,59,0.7818819403857395,6,0.6,15,0.75
1831,59,0.8916423144360025,6,0.6,18,0.9
1832,59,0.8908825248392755,6,0.6,17,0.85
1833,59,0.9144944476914088,8,0.8,18,0.9
1834,59,0.9129164231443603,7,0.7,17,0.85
